manifest_index,source_config,task_id,prompt_id,row_id,task_group,length_bucket,policy,status,passed,prefix_len_tokens,middle_len_tokens,suffix_len_tokens,oracle_canvas_tokens,selected_canvas_tokens,selected_minus_oracle,abs_selected_minus_oracle,mask_length_source,selected_score,selected_raw_score,selected_adjusted_score,compile_passed,tier2_smoke_exec_passed,tier3_unit_tests_passed,error_type,error_message,candidate_full_code_sha256,candidate_middle_sha256,total_sec_including_probe,decode_sec,verification_sec,length_probe_sec,mean_final_confidence
7,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/51/1,1,51,HumanEval/51,short,best_deployable_cal_lite_alpha006,ok,False,150,2,19,2,3,1,1,cal_lite,0.8803791837572035,0.82421875,0.8803791837572035,True,True,False,UnitTestFailure,failed: ,05c4def3cbbe9e14dd29a5f7a5eae5af45b969b85582c25d3683f6e5f84f20f1,d0bca111f8628137adc4c16f123496dcdd1d590d06cb5d9acd68b39fe656fb97,1.6829473628895357,1.2658318569883704,0.09657659096410498,0.3205389149370603,1.0
8,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/152/1,1,152,HumanEval/152,medium,best_deployable_cal_lite_alpha006,ok,False,249,9,2,9,4,-5,5,cal_lite,0.9678732369372705,0.890625,0.9678732369372705,True,True,False,UnitTestFailure,failed: 'type' object is not iterable,55b9e34627252be0fb528091076b5a63c1e62acdf1ac46c4230346de5a021752,e138c6fac0649a78e07df662b4274374317fe1f3d79945b299b4eb10cfd1e2a8,1.7067935951054096,1.2778865169966593,0.09561047703027725,0.33329660107847303,0.99609375
9,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/22/1,1,22,HumanEval/22,medium,best_deployable_cal_lite_alpha006,ok,False,100,10,2,10,4,-6,6,cal_lite,1.0612645141856034,0.9765625,1.0612645141856034,True,True,False,UnitTestFailure,failed: ,72c4dddc830abdc5bc45619beb607e2086a74409b97fbabc32f23629c08e88c9,e1555cc816f079648251c859cd486870df7b5f794e31d98c6e2329d63581b541,1.6608127499348484,1.2515547079965472,0.09523073001764715,0.31402731192065403,1.0
10,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/0/1,1,0,HumanEval/0,long,best_deployable_cal_lite_alpha006,ok,False,151,18,18,18,11,-7,7,cal_lite,1.0058852940409253,0.87109375,1.0058852940409253,True,True,False,UnitTestFailure,failed: 'float' object is not iterable,1bf9166cd46b6ed74b1a2c0c4729a02f54787245a2b83bd31c0323ece5c46268,e74a13a22a476e80e84a021c2dc75fbe6f33d2f08248bfa642a4912a1c9e574b,1.6906975959427655,1.2789778910228051,0.09247495996532962,0.31924474495463073,1.0
11,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/10/L5_L5,L5_L5,342,HumanEval/10,long,best_deployable_cal_lite_alpha006,ok,False,192,17,24,17,16,-1,1,cal_lite,1.0795011045879301,0.9140625,1.0795011045879301,True,True,False,UnitTestFailure,timed out,10c1dce0b5732e404135de19276f9f18999b65011e2b2db1851cca8f3347ffbb,8db80739ded7ee0ee0ea4be04d3e4c89b994be33d67015e40dc9e1c78446b185,4.710023105086293,1.2901416110107675,3.098996548971627,0.32088494510389864,0.96484375
12,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/95/L8_L8,L8_L8,2584,HumanEval/95,short,best_deployable_cal_lite_alpha006,ok,True,237,3,104,3,3,0,0,cal_lite,1.068137777449498,1.0,1.068137777449498,True,True,True,,,ae78bda3ea64bac636429fcfbff2ddbecc41552c57997c1772257ce8c0c96d19,71bd59baf1098ae96fd7864f36e8822c5111ae0fd70f6ab82636fee2e85f4ab4,1.8600098981405608,1.4108133420231752,0.09655173105420545,0.3526448250631802,1.0
13,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/96/L6_L6,L6_L6,2734,HumanEval/96,short,best_deployable_cal_lite_alpha006,ok,True,209,3,17,3,3,0,0,cal_lite,1.068137777449498,1.0,1.068137777449498,True,True,True,,,f45a250f0bb385f1d6fef6f54f5ff412d62d0e629e63c6d9fbdee7f072cf18ba,71bd59baf1098ae96fd7864f36e8822c5111ae0fd70f6ab82636fee2e85f4ab4,1.693500272987876,1.2754632660071366,0.09740670002065599,0.32063030696008354,1.0
14,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/14/L2_L2,L2_L2,400,HumanEval/14,medium,best_deployable_cal_lite_alpha006,ok,True,65,9,14,9,9,0,0,cal_lite,1.1409183116147532,1.0,1.1409183116147532,True,True,True,,,e8cd7aa1d5ff0f57886eaadfc33f200e424171a9135ba39f7a23436921c2014b,259a1c7959fb291dc710a5300e23ceecb233b8973f9dedd5e2b7aa84df51a231,1.664690380974207,1.2523880249937065,0.09705679799662903,0.31524555798387155,0.9921875
15,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/150/L5_L5,L5_L5,5457,HumanEval/150,short,best_deployable_cal_lite_alpha006,ok,True,130,3,8,3,3,0,0,cal_lite,1.0514481246768497,0.984375,1.0514481246768497,True,True,True,,,d8e5b04576d26a538e4ea07d2b5a8bd45dc6d8e2f1aba74cb6c14aae824e1f5e,941c30a77d66fbe30631de4c2da448281ef23a3fdfedcf5ffbd17fbdfcc12be8,1.6799280061386526,1.26569638797082,0.09606335300486535,0.31816826516296715,1.0
16,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/7/1,1,7,HumanEval/7,short,best_deployable_cal_lite_alpha006,ok,True,107,4,2,4,4,0,0,cal_lite,1.078244746412573,0.9921875,1.078244746412573,True,True,True,,,1cf8013f4253f18c046017b20a1e6a66bc82a0472156f2f32f3e11a41edba656,c5110b7fe667b6849364f55e32c9108071a36295bd2f08d87ce53acc9c52b9cd,1.668211164069362,1.2549992649583146,0.09686539805261418,0.3163465010584332,1.0
17,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/32/L7_L8,L7_L8,802,HumanEval/32,medium,best_deployable_cal_lite_alpha006,ok,True,368,9,9,9,9,0,0,cal_lite,1.1409183116147532,1.0,1.1409183116147532,True,True,True,,,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,165b9dbb2b3ae0e857e7a70198e57563ed30f99a2e61bd23717eaec42d344894,2.036694265145343,1.554250798013527,0.10201972001232207,0.3804237471194938,0.9921875
18,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/13/1,1,13,HumanEval/13,long,best_deployable_cal_lite_alpha006,ok,True,72,17,5,17,16,-1,1,cal_lite,1.1394733881761483,0.96484375,1.1394733881761483,True,True,True,,,62672de9ad427cb0e1e62fe00b0ce7e76315cd01b5dee7ff275f69f827126100,a1941f6d612c88f17a5792a435e56eebf25e3bb6aa87c7dbbfb8d221e293fa8c,1.6736326109385118,1.2592337700189091,0.09991429699584842,0.31448454392375425,1.0
19,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/30/1,1,30,HumanEval/30,medium,best_deployable_cal_lite_alpha006,ok,True,129,9,2,9,9,0,0,cal_lite,1.1141780386862825,0.9765625,1.1141780386862825,True,True,True,,,1789ed4290a0ad8813d7f487d2c1b7292caae0c488c0d5620ee30ebe2b7c31b2,bc1ea1f32cc25741b3ca1d1c49c913ae2be8e005d4657b91f4e52cc6f90f372f,1.6944334211293608,1.277336967003066,0.09702079906128347,0.32007565506501123,0.984375
20,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/56/L2_L4,L2_L4,1209,HumanEval/56,long,best_deployable_cal_lite_alpha006,ok,True,112,17,25,17,20,3,3,cal_lite,1.1267793441472385,0.94140625,1.1267793441472385,True,True,True,,,3211abf306381b71178f77433099892dbd2144db05f7cee0d9dd0381d389b095,26111fa862cf0a5d590d0b7c5c82614a99f7c3812e8512b424c28d81240293de,1.6971687232144177,1.2795042780344374,0.0985779000329785,0.31908654514700174,1.0
21,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/36/1,1,36,HumanEval/36,long,best_deployable_cal_lite_alpha006,ok,True,106,17,48,17,20,3,3,cal_lite,0.6732623467103832,0.5625,0.6732623467103832,True,True,True,,,b9536b5bd0e3a9c938a2fd965b321d294806bb9d503b7684edbf16c9a7cec4c1,bdfd392d445e000753aed6a70d4ad23145cd2c40212cb20b41310b7026ab8d57,1.7055113450624049,1.277330347977113,0.10925163305364549,0.3189293640316464,0.9921875
22,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/87/1,1,87,HumanEval/87,long,best_deployable_cal_lite_alpha006,ok,True,291,17,29,17,16,-1,1,cal_lite,1.0472083365019664,0.88671875,1.0472083365019664,True,True,True,,,604f9e63f5c04326e5a8148db1b291589bb681f74b1cfa38326ad286c9f748b6,e328cef9e61eb117afd63d8a022888be6df6893356fed38c4b0acf4b34d47ced,1.8505257298238575,1.4062631190172397,0.0951640589046292,0.3490985519019887,1.0
23,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/151/1,1,151,HumanEval/151,long,best_deployable_cal_lite_alpha006,ok,True,162,17,2,17,13,-4,4,cal_lite,0.7153132805148684,0.61328125,0.7153132805148684,True,True,True,,,6076ca74821bc1a6c1799a589f3e6e94785c51363eb124560052f3f6e237ce52,a144d658feb06dd93563fa771c657a7ba376d384b0ba128f516259a61085d0b3,1.68759034096729,1.2717588869854808,0.0977378849638626,0.3180935690179467,0.99609375
24,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/15/3,3,152,HumanEval/15,medium,best_deployable_cal_lite_alpha006,ok,True,77,9,5,9,8,-1,1,cal_lite,1.0222506933723807,0.90234375,1.0222506933723807,True,True,True,,,a41abc8d8742d47d27bd029b8a21935cf81c2ad20cdff74bc08aacb74a761947,0e216b27571f229322fc5ef3dc469f698dc343178841073b29447f7667e69178,1.6667721820995212,1.2554543300066143,0.09707506000995636,0.3142427920829505,1.0
25,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/97/1,1,97,HumanEval/97,medium,best_deployable_cal_lite_alpha006,ok,True,123,9,8,9,7,-2,2,cal_lite,1.0843334875999606,0.96484375,1.0843334875999606,True,True,True,,,beb49e9097b46d78e97177c0a3120144080760de640f02c6fe6f3b0d1b1ffe40,931be91b99f0e7b4bb2a674f5cb653ff23b4e7135f97b45535c5b5413d19d797,1.6887045101029798,1.2708306550048292,0.09940159798134118,0.3184722571168095,1.0
26,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/13/6,6,135,HumanEval/13,short,best_deployable_cal_lite_alpha006,ok,True,88,1,4,1,3,2,2,cal_lite,0.5591033678837216,0.5234375,0.5591033678837216,True,True,True,,,5d1956b63e5ec9266573346f49244c1b1b8f7cbf917befb2d19629790f5de465,edbb1492625941ffe8e643c2d44a399c54645f1c261bb593aad7420c150075bd,1.6633240039809607,1.2532617219840176,0.09506838698871434,0.3149938950082287,1.0
27,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/8/9,9,88,HumanEval/8,short,best_deployable_cal_lite_alpha006,ok,False,137,1,22,1,9,8,8,cal_lite,0.824491748627849,0.72265625,0.824491748627849,True,True,False,UnitTestFailure,failed: ,56e36fcd24605c139c2054e89299d54ce6be34413c1f12e0ad5b2cc49f50648f,1abc091abf069cff58360aa0e995a1ad99f6ca9b280fd78752c550d4dbedb28e,1.6912320958799683,1.2743028099648654,0.0979984569712542,0.3189308289438486,1.0
28,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/11/7,7,116,HumanEval/11,short,best_deployable_cal_lite_alpha006,ok,False,137,1,3,1,9,8,8,cal_lite,0.6283964138190633,0.55078125,0.6283964138190633,True,False,False,NameError,name 'xor' is not defined,b7fa7323e922ce74d5c2fa1d089f8cf1b76572df2c75e86da6b522f8fa90a4f0,31c41b3821c6376f6639789ce49835a2f1d200eff186fe1e9170d833ca9e01c6,1.5916783969732933,1.272727826028131,0.00038604496512562037,0.3185645259800367,0.9296875
29,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/17/7,7,176,HumanEval/17,medium,best_deployable_cal_lite_alpha006,ok,False,195,9,18,9,10,1,1,cal_lite,1.1033038706571607,0.9609375,1.1033038706571607,True,True,False,UnitTestFailure,failed: ,11bdf0d37f83bf1caeb4be9d58a3967c73ed33a224b2462d68c98b05c7f8d8bf,ba635c411d78be6a56b41333a0405b0e743ac9c4939c6fc179302ea1191dc609,1.6912732129567303,1.2737535940250382,0.09974610700737685,0.31777351192431524,0.98828125
30,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/16/4,4,163,HumanEval/16,short,best_deployable_cal_lite_alpha006,ok,False,79,1,3,1,3,2,2,cal_lite,0.534068888724749,0.5,0.534068888724749,True,True,False,UnitTestFailure,failed: 'str' object has no attribute 'smaller',ed0c3884eb4b5d15c9025ce3a38f4884f5472e2894dc13594606805858af3709,79a450b329a57e0f95fdee7db31d50ef44a7759c94d49431795873561705b165,1.6626214800635353,1.252874272002373,0.09592707303818315,0.31382013502297923,0.953125
31,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/43/8,8,437,HumanEval/43,long,best_deployable_cal_lite_alpha006,ok,False,180,17,13,17,5,-12,12,cal_lite,0.8862687888692029,0.8046875,0.8862687888692029,False,False,False,SyntaxError,"'(' was never closed (<unknown>, line 20)",e9f8bdb9773882a73d324c156d58e961f99534be141e297b481e6f51a8063a1e,d4987d9296a6a99581794fba12cef7a93e714c8f3f35918468c221547a797af2,1.5954571320908144,1.2748454360407777,0.0001730250078253448,0.32043867104221135,0.99609375
32,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/29/4,4,293,HumanEval/29,medium,best_deployable_cal_lite_alpha006,ok,False,95,9,6,9,8,-1,1,cal_lite,0.8363869309410388,0.73828125,0.8363869309410388,True,True,False,UnitTestFailure,failed: 'str' object has no attribute 'srtswith',1ed07b2c648eb3fc31db0e873e1ae1324f61d4e64227e6b76e29f478427104c1,1b1339dc26c9aab95eb0c1646b3e6a3815d35b22c6ba795db35348872dc1444a,1.6719018900766969,1.2596867959946394,0.10027260397328064,0.31194249010877684,0.9921875
33,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/44/L2_L3,L2_L3,1092,HumanEval/44,long,best_deployable_cal_lite_alpha006,ok,False,117,17,4,17,11,-6,6,cal_lite,1.0239280795842602,0.88671875,1.0239280795842602,True,True,False,UnitTestFailure,timed out,8f9fd84f906dbfad4903d1c3bf18e75882e6ba479c2ec74844fd9ac8ee3e6c2c,135bdccefc2b90fb8654aed192ded7dac63d32385aecaabd573fea503a15defd,4.679073017963674,1.2640031749615446,3.0986891789361835,0.3163806640659459,1.0
34,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/141/1,1,141,HumanEval/141,extreme,best_deployable_cal_lite_alpha006,ok,False,248,72,41,72,16,-56,56,cal_lite,0.899584253823275,0.76171875,0.899584253823275,True,True,False,UnitTestFailure,failed: ,cb223a5cb8a2e8914d40c6872c88e5efb78e604e8ced8c07c4c3b2fc6076cd75,67212e64bf004c13a62639cf207bd9007b1d9c071bc7e58e2f2ded63c0e8cb26,1.8162078630994074,1.381204537989106,0.09104508603923023,0.34395823907107115,1.0
35,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/105/1,1,105,HumanEval/105,extreme,best_deployable_cal_lite_alpha006,ok,False,296,79,52,79,4,-75,75,cal_lite,0.9169325402563614,0.84375,0.9169325402563614,True,True,False,UnitTestFailure,failed: Error,9fda73e044252bd954421c6774a8634a286cfaa7d5bc1e304288376828ec6738,359bebac8b8f4a60ffc1d629632f891e19ef478cd6f360943013f9fa5ee7f306,1.8665549281286076,1.4156143720028922,0.09798641799716279,0.3529541381285526,0.98828125
36,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/20/1,1,200,HumanEval/20,extreme,best_deployable_cal_lite_alpha006,ok,False,186,107,2,107,10,-97,97,cal_lite,0.6458364120919966,0.5625,0.6458364120919966,False,False,False,SyntaxError,"expected an indented block after 'for' statement on line 15 (<unknown>, line 16)",252753df0656cdde78fd10a4fa6b1d3ef883301a2f67c4637de4485c57290fba,43b10bc5e23080997ce223292ea25e4f7d857058a195741b9d8cd295a37a2527,1.5987802390009165,1.2785831340006553,0.00017010100418701768,0.3200270039960742,0.99609375
37,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/99/2,2,991,HumanEval/99,extreme,best_deployable_cal_lite_alpha006,ok,False,171,113,12,113,6,-107,107,cal_lite,0.6611388798808959,0.59375,0.6611388798808959,False,False,False,SyntaxError,"unindent does not match any outer indentation level (<unknown>, line 21)",3e905e190e93e64f8bfb34753a4e397870cac96b0e07a9cad063f67e2b805b93,cb80b1817ae2ea3df0b179ca869e379ac25bb8a20e1af2a82ead99d5b8583452,1.5874744747416116,1.2698855220223777,9.717699140310287e-05,0.3174917757278308,0.99609375
38,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/127/L0_L15,L0_L15,4106,HumanEval/127,extreme,best_deployable_cal_lite_alpha006,ok,False,270,129,0,129,3,-126,126,cal_lite,0.43810338528202064,0.41015625,0.43810338528202064,True,True,False,UnitTestFailure,failed: ,f065590349a68d7b0863a2d81dfe86c08cce0693a2b253837c6940e9eeb23236,570cf017cb3e5960af865a67280743657ffa452e15c1b9cc1ca0f57d8c294391,1.7893923671217635,1.3537556640221737,0.09653154399711639,0.3391051591024734,0.96875
39,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/94/2,2,941,HumanEval/94,extreme,best_deployable_cal_lite_alpha006,ok,False,331,114,3,114,9,-105,105,cal_lite,0.4657264201708661,0.408203125,0.4657264201708661,False,False,False,SyntaxError,"unindent does not match any outer indentation level (<unknown>, line 15)",e6aabf02a825b3526f8cc66439a9b72fc58a5354151c9cb1d31ab432fa009ae0,404f3b57902aaba1a0fdedb70f535cbc0aefbf7491bdbac20f027d3ad54725f8,1.7619722810923122,1.4107930710306391,9.109801612794399e-05,0.35108811204554513,0.98828125
40,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/132/L0_L15,L0_L15,4597,HumanEval/132,extreme,best_deployable_cal_lite_alpha006,ok,False,147,131,3,131,4,-127,127,cal_lite,0.6325136504546197,0.58203125,0.6325136504546197,True,True,False,UnitTestFailure,failed: This prints if this assert fails 1 (good for debugging!),ff4bda34cb5bf92aca630f635b8df9bdf52e5b43c47eb7cbb2d2462b85cb7477,7c653dc88922a42607adb834bcb7af5da1343464514c6dbed5e8cf1ed7e9d223,1.6899850960471667,1.2767654029885307,0.09636565000982955,0.3168540430488065,0.99609375
41,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/156/1,1,1560,HumanEval/156,extreme,best_deployable_cal_lite_alpha006,ok,False,171,114,15,114,9,-105,105,cal_lite,1.0339572199008702,0.90625,1.0339572199008702,False,False,False,SyntaxError,"unexpected indent (<unknown>, line 15)",8132640b2ce8e67e55cc81721c20ed65a79d87a743644828239cb7b9197b6009,ca9048a7fe48c0ead567ba66d61c382f554e751dfbc40ec3b7e6ea584fbc21cd,1.5891465669847094,1.2707052580080926,0.00016227999003604054,0.31827902898658067,0.9765625
42,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/107/L0_L11,L0_L11,3281,HumanEval/107,extreme,best_deployable_cal_lite_alpha006,ok,False,234,134,0,134,3,-131,131,cal_lite,0.48817234359996586,0.45703125,0.48817234359996586,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 26)",99536bb4ad568d132bba68f06b4a7ebd46c54edbf3c0820614522d8464e05e86,fc703d4b34408ec7bef9f7d5c065af14b49c7682a67e9b8cd49264856dc5d10d,1.593508179008495,1.2748815190279856,0.00010894401930272579,0.3185177159612067,1.0
43,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/2/4,4,23,HumanEval/2,short,best_deployable_cal_lite_alpha006,ok,False,87,1,8,1,3,2,2,cal_lite,0.7259998956102057,0.6796875,0.7259998956102057,True,True,False,UnitTestFailure,failed: ,53dc2ddb8c73f8b28e71a971edaded748c254476fc497188185620ec37a21caa,fa12956ac1f0abb990426de97031790fbd3777f7e9d1e079f77e149abc5dcc18,1.6519101480953395,1.251099551038351,0.09017911099363118,0.31063148606335744,0.99609375
44,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/148/L0_L8,L0_L8,5369,HumanEval/148,extreme,best_deployable_cal_lite_alpha006,ok,False,220,140,0,140,3,-137,137,cal_lite,0.48817234359996586,0.45703125,0.48817234359996586,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 19)",2b61975a0d80fc2842702e24eaed7ea605ccc980b8bb4c62ece4ca984967de35,a35513ac0c8c126bc176a03aea8276d15c5195c83053067bc335d866d47c7a98,1.5933125067967921,1.272510257025715,0.00014015799388289452,0.3206620917771943,1.0
45,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/3/3,3,32,HumanEval/3,medium,best_deployable_cal_lite_alpha006,ok,False,135,9,15,9,7,-2,2,cal_lite,1.0316533181619059,0.91796875,1.0316533181619059,True,True,False,UnitTestFailure,failed: name 'balnce' is not defined,6516d427a129ec9f093be8dae859c800ed9c205dc5db58d178010ade5661e5ca,8d0d6f728e5a65b74ca73587a77316ca8c5f1152367e2be51941c6bbec7cb14f,1.6883694200078025,1.275230698985979,0.09646535501815379,0.3166733660036698,0.99609375
46,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L16_L16,L16_L16,132,HumanEval/1,short,best_deployable_cal_lite_alpha006,ok,True,216,4,0,4,3,-1,1,cal_lite,0.8469998782119066,0.79296875,0.8469998782119066,True,True,True,,,d6a89900fbaca83f813b1b5e16240b80ed7557099cdf1ab0d72bf1a37a856171,7d173fee527fa6225b8b7a67f03c4408e79f57c33cb4bfa63b51ab3c25aee3d7,1.6863576440373436,1.2743761410238221,0.09238582098623738,0.31959568202728406,1.0
47,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/39/2,2,391,HumanEval/39,extreme,best_deployable_cal_lite_alpha006,ok,False,106,117,6,117,4,-113,113,cal_lite,1.0018337013912098,0.921875,1.0018337013912098,True,True,False,UnitTestFailure,failed: name 'imp' is not defined,836481b245ceab09bb0211c7436cc767039d57cbe686709b367c5fdb0f3c02d7,83493a197255f973978f6f6985e86b888e62ac8a26aea0554fe3ba5f66f06352,1.6728280841489322,1.2580190249718726,0.09609880804782733,0.31871025112923235,1.0
0,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/23/1,1,23,HumanEval/23,short,oracle_sufficient_canvas,ok,True,48,2,3,2,2,0,0,oracle,,,,True,True,True,,,15638c03343e602172953e5c17867209cc4492b01d638abdadad48eae0ef4f5b,ebc4cb37be519a0dd518dea9c0f664feb1d408d7d44a3cee1f2b06e9d9c3ee73,1.3463361260364763,1.2513205370050855,0.09501558903139085,0.0,1.0
1,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/24/L0_L0,L0_L0,630,HumanEval/24,medium,oracle_sufficient_canvas,ok,True,53,9,14,9,9,0,0,oracle,,,,True,True,True,,,672f1285e171eb9993a3fbdbdba30a95e447339956f0b4388dea29f08fedf042,7efe503e61b3ae9f1ae091f2c36ce4a4c5f0c8fffe6c18e8f6d631fc1c354787,1.3582658010418527,1.2617750740027986,0.09649072703905404,0.0,0.99609375
2,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/10/5,5,104,HumanEval/10,medium,oracle_sufficient_canvas,ok,True,217,9,7,9,9,0,0,oracle,,,,True,True,True,,,4f93855da57c185ede19a14d11665607cecc1dd05277e38c4736ef3f7c56a9b4,e6d819ec9ca76e9baaea2f358b880e13685c24eb61a715dae4a2f1da730d17e8,1.378069581114687,1.28340307000326,0.0946665111114271,0.0,1.0
3,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/12/L4_L5,L4_L5,385,HumanEval/12,long,oracle_sufficient_canvas,ok,True,133,17,4,17,17,0,0,oracle,,,,True,True,True,,,3685e6ba074e41236d9197c721cf71ef513eccd706be51a79f76727ad87884d6,1758044dd2a588ef3219facca2026d961c9983373b9e50cc89f03ba4004784d9,1.374068784993142,1.2793908200110309,0.09467796498211101,0.0,1.0
4,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/119/1,1,119,HumanEval/119,extreme,oracle_sufficient_canvas,ok,True,178,69,50,69,69,0,0,oracle,,,,True,True,True,,,658d67983f6dbd05efabdb6fbe841bd11d633337a191967b299205d1a26a626a,7c7eaca57c4c0d1db0abc228b615173ae14744177e62174da7ae83c2aac8f88c,1.4930816390551627,1.397502566978801,0.09557907207636163,0.0,0.9921875
5,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/5/1,1,5,HumanEval/5,long,oracle_sufficient_canvas,ok,True,122,17,16,17,17,0,0,oracle,,,,True,True,True,,,35d5b110d55079d8a245fda31fad2b26163be760c35960b9cb266e4703f630ba,b4dd0f3d88129486bbb4c89d14ac24dc1756483fccef2f1894e8031909f3c3e1,1.3783685750095174,1.2839394719921984,0.094429103017319,0.0,0.99609375
6,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/48/L1_L1,L1_L1,1145,HumanEval/48,long,oracle_sufficient_canvas,ok,True,96,17,8,17,17,0,0,oracle,,,,True,True,True,,,1a295c8db055497201afe2f2dc2c71d6bd499aac6edf0cb7a235bd76d884b16a,88104ab64a42485207b5c8d8ecbdfe6d182167e72e4f4932204193b527623e6a,1.3618197990581393,1.2641825890168548,0.09763721004128456,0.0,1.0
7,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/51/1,1,51,HumanEval/51,short,oracle_sufficient_canvas,ok,True,150,2,19,2,2,0,0,oracle,,,,True,True,True,,,ec262323dd25e1a037277c1c524066d582b81bf39579fb067c1d6e1c2273141a,d49d8e2c8862a6d6032f2cee3c8245392e6db6644cd44947f2ba17f6e1c68283,1.3712034529889934,1.2738885979633778,0.09731485502561554,0.0,1.0
8,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/152/1,1,152,HumanEval/152,medium,oracle_sufficient_canvas,ok,True,249,9,2,9,9,0,0,oracle,,,,True,True,True,,,842d93412e03b0d31a7b2170c7814bfb823d1f2d1f816309e6c3646888097e7f,689dcc7656f08880e708683e96c2e0550dce76505c9d1ae457120b94afdbd650,1.4304983629845083,1.3350163360009901,0.09548202698351815,0.0,0.9921875
9,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/22/1,1,22,HumanEval/22,medium,oracle_sufficient_canvas,ok,True,100,10,2,10,10,0,0,oracle,,,,True,True,True,,,1b598e3fa97e7e5dd56b1b1c8ee5ba9caa6c7b77e4a96551821ba106839986db,f0608ccce3af6d573c51291138e40ebfa7ce07fbe697024040b69a779aee50c8,1.3553667099331506,1.2605008879909292,0.09486582194222137,0.0,0.99609375
10,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/0/1,1,0,HumanEval/0,long,oracle_sufficient_canvas,ok,True,151,18,18,18,18,0,0,oracle,,,,True,True,True,,,2dd81a2ffd85ced753d51a71f41750fc6310b9aadda6af203cccc1f7a5ef2ead,f4ef44733ad833fdf52329c6f99c0f8fb0645261ddc7f494712e6826d351a512,1.3770349800470285,1.2795219520339742,0.09751302801305428,0.0,1.0
