manifest_index,source_config,task_id,prompt_id,row_id,task_group,length_bucket,policy,status,passed,prefix_len_tokens,middle_len_tokens,suffix_len_tokens,oracle_canvas_tokens,selected_canvas_tokens,selected_minus_oracle,abs_selected_minus_oracle,mask_length_source,selected_score,selected_raw_score,selected_adjusted_score,compile_passed,tier2_smoke_exec_passed,tier3_unit_tests_passed,error_type,error_message,candidate_full_code_sha256,candidate_middle_sha256,total_sec_including_probe,decode_sec,verification_sec,length_probe_sec,mean_final_confidence
56,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/15/3,3,152,HumanEval/15,medium,control_fixed64,ok,True,77,9,5,9,64,55,55,fixed,,,,True,True,True,,,0ff9dd5318b433c861b68c16e8fe0a65c5bcbfee23a0a8489ac00564d07bf31a,a0f1a2d188bde4d776cf47ae540b9489b046cdffdfdc2ee08dd83832ac6bf42d,1.3983805070165545,1.29740977199981,0.10097073501674458,0.0,0.9609375
57,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/17/7,7,176,HumanEval/17,medium,control_fixed64,ok,True,195,9,18,9,64,55,55,fixed,,,,True,True,True,,,13ac4851e634b561c9b1bbe5379325e5e71549c4d655f0701e363ed66ab3d04c,b54b374d48bb1a4a9f9a010fb5a223f447dc76e59191167be7dd544102c4cd2b,1.4912324849283323,1.3866436999524012,0.10458878497593105,0.0,0.97265625
58,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/29/4,4,293,HumanEval/29,medium,control_fixed64,ok,True,95,9,6,9,64,55,55,fixed,,,,True,True,True,,,e39c6ebed7f0b51375ff74e1d9a2d8a2680fdab779711b79afe1ff3d7963e963,fe4df96a5be1bebb0471ab244c07324a2fd382d7fd9c474ed3720b26584e6e85,1.3975049910368398,1.2930506159900688,0.10445437504677102,0.0,0.98046875
59,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/38/9,9,388,HumanEval/38,medium,control_fixed64,ok,False,174,9,1,9,64,55,55,fixed,,,,True,True,False,UnitTestFailure,failed: empty separator,2d0027ca0410a032ed7e3cd01258ab083b740957f53ecdceb9bff463db32dab8,4e0186d91e0b72e01a0960269c3689c95b98972d1b7f868972c57e410e72feb6,1.4077419909881428,1.304520578996744,0.10322141199139878,0.0,0.96484375
60,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/12/4,4,123,HumanEval/12,long,control_fixed64,ok,False,135,17,4,17,64,47,47,fixed,,,,True,True,False,UnitTestFailure,failed: ,5defaf94e39079abda260533e21a56e12d23dd965668a6bd8b51b00b6c899ab7,c3958802944253021586c8b1ddc3835754d60ee08dc3a583180475f68f87206b,1.4022563879261725,1.297991479979828,0.10426490794634447,0.0,0.9921875
61,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/24/5,5,244,HumanEval/24,long,control_fixed64,ok,False,59,17,3,17,64,47,47,fixed,,,,True,True,False,UnitTestFailure,failed: name 'ran' is not defined,00817c8238b9e20bbbe785354858f8388226367bdfb61a15eb09b52bbc94291f,cdd37a791f1cdb59abc3f5e806a01c0f56c9876148884b2225c5709b25b9b538,1.3758277779561467,1.2756311089615338,0.10019666899461299,0.0,0.96875
62,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/26/10,10,269,HumanEval/26,long,control_fixed64,ok,False,92,17,13,17,64,47,47,fixed,,,,False,False,False,SyntaxError,"invalid syntax. Perhaps you forgot a comma? (<unknown>, line 19)",01bfd2cd42f1f51a4575660d245316a6b38c9b70863e34ad46a2298ffd28051a,0f23355dbe8e08e7d01109a500819cfee9919a60c72f8741b99f31b86e839e69,1.298687577014789,1.2984335080254823,0.0002540689893066883,0.0,0.984375
63,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/32/5,5,324,HumanEval/32,long,control_fixed64,ok,False,322,17,48,17,64,47,47,fixed,,,,True,True,False,UnitTestFailure,timed out,42120eba2ada539b9022a3f10fbd400e053161dbc0fdb2f01a44686eef7eb4bc,b2a5b3184f0836b57ec13f607b40f11176a99823175c40ee6a65fdf9b44b629c,4.729047940054443,1.6093997319694608,3.119648208084982,0.0,0.98046875
64,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/43/8,8,437,HumanEval/43,long,control_fixed64,ok,True,180,17,13,17,64,47,47,fixed,,,,True,True,True,,,efa3a4dbbde954c4538fa98e6704dc2a776778f11335f5c6294c3b6dda646d4f,d03df4c8abe1a8953552eb424049cc4932bc8c64cc8c2712df8697dc848d016b,1.4518166490015574,1.3490977690089494,0.10271887999260798,0.0,0.9765625
65,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/63/7,7,636,HumanEval/63,long,control_fixed64,ok,False,189,17,15,17,64,47,47,fixed,,,,True,True,False,UnitTestFailure,failed: name 'fibFib' is not defined,af8edbe185da97b0fd345833dde4e8ace862a14879de1a8cc6b9fe8ed35bb9f6,b23875842a2e51825dc07864d0fcc674d3c731358f9e100d0ce0ff3834c1d266,1.4853305640281178,1.3798528719926253,0.10547769203549251,0.0,1.0
66,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/67/2,2,671,HumanEval/67,long,control_fixed64,ok,False,244,17,8,17,64,47,47,fixed,,,,True,True,False,UnitTestFailure,failed: invalid literal for int() with base 10: 'and',0535c36955cba598f3c019a7a57c2ba444f160629d5babf6a2a9a9a9a764d744,a76ce5ceccdc8e3cfaba3306d45942b87fb89fc62c9b92b23c722d2d14850d83,1.5180784498807043,1.4131682589650154,0.10491019091568887,0.0,0.9921875
67,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/68/4,4,683,HumanEval/68,long,control_fixed64,ok,False,345,17,38,17,64,47,47,fixed,,,,False,False,False,SyntaxError,"invalid syntax. Perhaps you forgot a comma? (<unknown>, line 65)",b38904bb178964ccc606352a36ba99f1931f5fb072b065e52cf959261bd7aee4,1c915cf4e8c6e92ab765c703eb1ec31164bb98a9278aec156844b9a93a8b41cd,1.616550471051596,1.6163491260376759,0.00020134501392021775,0.0,0.99609375
68,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/73/3,3,732,HumanEval/73,long,control_fixed64,ok,False,163,17,25,17,64,47,47,fixed,,,,True,True,False,UnitTestFailure,failed: ,008e5549ad56f1b3d50a4b42b21fcd4a08a3209607699fa8a92940b9296b40e4,40408119f37fc4d7e4a03e7668c329ffbec14aa6fa9ef8d0cb05f56f89de7eb4,1.4096029459033161,1.3053686219500378,0.10423432395327836,0.0,0.984375
69,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/77/2,2,771,HumanEval/77,long,control_fixed64,ok,False,116,17,8,17,64,47,47,fixed,,,,True,True,False,UnitTestFailure,failed: Third test error: False,c261723980685b8b89da6a8a151c1aadf1921aeab5418afe2a5c93dfd9fe5a90,a5b03a9fe5daf3e5d82b29b09f78749b2b2ec9cbf5dd0ef8706466d6bc06e8a3,1.4012452899478376,1.2966671399772167,0.10457814997062087,0.0,0.984375
70,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/95/6,6,955,HumanEval/95,extreme,control_fixed64,ok,False,187,141,18,141,64,-77,77,fixed,,,,True,True,False,UnitTestFailure,failed: name 'leght' is not defined,3f5ee51c27b8390b28563a6eec54b95fe90af474f1706e8ec33c0513fad923d9,9b2dd48cf11a618fc7a77efd4c3d77bd0f34f8226725e852b5690dad08d25fd6,1.4835262599517591,1.3806148479925469,0.10291141195921227,0.0,0.96484375
71,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/124/6,6,1245,HumanEval/124,extreme,control_fixed64,ok,False,329,131,3,131,64,-67,67,fixed,,,,False,False,False,SyntaxError,"expected 'except' or 'finally' block (<unknown>, line 29)",75dd0c1893c0508a6970a75b7450ba3d0d58391d862518615f8f20a8e8073f86,805dbd01b9fca067ddb574225415157deddc24a4760205c486cb1b4f6e5a882d,1.5861993449507281,1.5859777619480155,0.00022158300271257758,0.0,0.9921875
72,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/129/6,6,1295,HumanEval/129,extreme,control_fixed64,ok,False,471,120,13,120,64,-56,56,fixed,,,,True,True,False,UnitTestFailure,failed: '<' not supported between instances of 'list' and 'int',9dfb107e09edb94dc29a9af22a618fb5a7739be8ea4a8b41441242cdc5508a66,4a16d3e4993c0552164fba0d50f030de619068233bdf46b23d48495df1f7bc69,2.1322788790566847,2.0310075060115196,0.10127137304516509,0.0,0.984375
73,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/39/2,2,391,HumanEval/39,extreme,control_fixed64,ok,False,106,117,6,117,64,-53,53,fixed,,,,True,True,False,UnitTestFailure,failed: name 'is_prime' is not defined,3b92e4e5384fb16d7110ff6ec563f11bcdc2de4ebe487837bef39ac23d24a4ea,fdbbae78e3b0f650638fa531921970d139443b364bc5a638f3ca9f3bc4d9320c,1.3977719719405286,1.2937697349698283,0.10400223697070032,0.0,0.99609375
74,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/94/2,2,941,HumanEval/94,extreme,control_fixed64,ok,False,331,114,3,114,64,-50,50,fixed,,,,False,False,False,SyntaxError,"unindent does not match any outer indentation level (<unknown>, line 15)",0eb4bbb8a7a4d1af25adaf7465d9af1ccba4879076a97b765683c447a708891f,d33ba6710a52ea6474041c58c10793612c6453f423477b49c29a36c1329ec756,1.5898315209778957,1.5897229670081288,0.00010855396976694465,0.0,0.9921875
75,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/156/1,1,1560,HumanEval/156,extreme,control_fixed64,ok,False,171,114,15,114,64,-50,50,fixed,,,,True,True,False,UnitTestFailure,"failed: can only concatenate str (not ""int"") to str",d4261f6309bc18c6f77097b4987ac60e0f0b38241067ed08b3dd03b3018499e3,ed28c22d4294f2caecc94aa99998506f7cbb9b6ad147bbceb6a384546edb54cf,1.4148973299888894,1.3089764470350929,0.10592088295379654,0.0,0.9921875
76,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/99/2,2,991,HumanEval/99,extreme,control_fixed64,ok,False,171,113,12,113,64,-49,49,fixed,,,,True,True,False,UnitTestFailure,failed: Test 2,d36d782dd5ae283ee1a46bff21577f51a17bdaeb6eeb56856ddae52d90597024,f21cf436ef6c3549bcba3ae8eea1ffda39620e0c5e458695af9ef851d5e3e507,1.4022219729959033,1.2995229400112294,0.10269903298467398,0.0,0.96875
77,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/141/10,10,1419,HumanEval/141,extreme,control_fixed64,ok,False,240,110,12,110,64,-46,46,fixed,,,,False,False,False,SyntaxError,"expected an indented block after 'if' statement on line 18 (<unknown>, line 19)",8789e574ca922e3330feb42f1dacc25c3f0b91d107e100b0d7364cfe40ab210f,95756faadd5334e1613c6e28c91593b5f8bae71e25e9638e40751f32c84f3470,1.411519770976156,1.4113214199896902,0.00019835098646581173,0.0,0.97265625
78,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/105/4,4,1053,HumanEval/105,extreme,control_fixed64,ok,False,317,108,3,108,64,-44,44,fixed,,,,True,True,False,UnitTestFailure,failed: '<' not supported between instances of 'str' and 'int',07066cac4348c0d6032ef93599df4cc566334e4e42fe4907120f4f4a8de11a43,2c75d363b6e9aa40e72413d5ceb7008d33da5a6e4ba617bf1a57ea9c526db367,1.5612830059835687,1.4560887329862453,0.10519427299732342,0.0,0.99609375
79,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/20/1,1,200,HumanEval/20,extreme,control_fixed64,ok,False,186,107,2,107,64,-43,43,fixed,,,,True,True,False,UnitTestFailure,failed: '<' not supported between instances of 'float' and 'NoneType',1c8d92c912ae4cda537b9380263804fd34d2b186893e96a2d18dbf9822be9708,405edcc388f14ab23cd195a8698c3e717a36b64650a8d9e137551230927a4f08,1.407311979914084,1.3120501409866847,0.09526183892739937,0.0,0.97265625
80,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/23/1,1,23,HumanEval/23,short,control_fixed64,ok,False,48,2,3,2,64,62,62,fixed,,,,True,True,False,UnitTestFailure,failed: ,cdbd18dd3944f2328a8af566fff6e7ede5cd68674015104db52b8ff57ffec6cb,fccf3686228144595d3c4ec99086dd18066ec7303f3d95ea5e5386d28cb76bc6,1.3769949869601987,1.2761380120064132,0.10085697495378554,0.0,0.9765625
81,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/28/1,1,28,HumanEval/28,short,control_fixed64,ok,True,66,2,5,2,64,62,62,fixed,,,,True,True,True,,,460d4bc1ccf1c96b12eb1a5d517b8fa9391b2f2e11d20784a5e25a3cbeb8dbbb,a7d3e331449c6401223846704df29117742ebdac3597b32819165358393a529d,1.3942847070284188,1.291018700983841,0.10326600604457781,0.0,0.9765625
82,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/51/1,1,51,HumanEval/51,short,control_fixed64,ok,False,150,2,19,2,64,62,62,fixed,,,,True,True,False,UnitTestFailure,failed: ,8c23ded53ed4529800076a7924cc1b711396ea8af4e29a5a06051bd00c07d6f4,302a71177be2ab48f5ca9ee0aaced77c21460b81e71882caba624d8a6b900342,1.3963181050494313,1.2967717539868318,0.09954635106259957,0.0,0.98828125
83,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/53/1,1,53,HumanEval/53,short,control_fixed64,ok,True,58,2,1,2,64,62,62,fixed,,,,True,True,True,,,a099c55a2854060f411355a54724124a685d4407d9b1faaab98685aa134c3c23,21ad0e486d27212ec88dcbbcc85a6b9aa563c0921dca71bcf378afbb019cfc12,1.3877086200518534,1.2831255630007945,0.10458305705105886,0.0,0.9921875
84,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/34/1,1,34,HumanEval/34,short,control_fixed64,ok,True,81,3,4,3,64,61,61,fixed,,,,True,True,True,,,801c9ea6bcca56b581bb1366a19fe9c2d37e458d5058251a22982b663b8f8136,c178eebda9622088d0b9dda125d35eb097be31f2cea206034a4078b1148dbca8,1.3986976850428618,1.2947753610205837,0.10392232402227819,0.0,0.98828125
85,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/41/1,1,41,HumanEval/41,short,control_fixed64,ok,False,161,3,1,3,64,61,61,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 23) (<unknown>, line 20)",71f90822800a3f37c1bce94f72d279de26307eca0ae02047e6d075900821d8b0,cc5ee4a4bd8d292415384d32d53f61c64399dd8816390e5a8588285e0952ee09,1.3080264330492355,1.307940602011513,8.583103772252798e-05,0.0,0.953125
86,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/58/1,1,58,HumanEval/58,short,control_fixed64,ok,True,171,3,3,3,64,61,61,fixed,,,,True,True,True,,,20f430241d6025be40508126e9af935bf18e3cb17b73404dd6d86761cc1d33dc,70d8c33f3227ef3dad0e9f8c0acfdfe7ffa671a7ba7803577ac0410bd4618975,1.4046833580359817,1.30219528300222,0.10248807503376156,0.0,0.984375
87,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/62/1,1,62,HumanEval/62,short,control_fixed64,ok,False,132,3,1,3,64,61,61,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 20) (<unknown>, line 17)",64baf9cc10dd9d223de8a0dbe901975a4663cb6afdc8f230c746c456c2f6dc04,39d7961f7d7928b9b63dc84f6acc06a33a20771d78c648986b59a45c40f20391,1.2913477739784867,1.291245058993809,0.00010271498467773199,0.0,0.97265625
88,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/99/1,1,99,HumanEval/99,short,control_fixed64,ok,True,182,3,110,3,64,61,61,fixed,,,,True,True,True,,,a9748129e8c3a6753442b53d2226b527d12155a2059ae29ba1475d913c07ef62,b83519628a1ccdf1c2d0a97f57d90b48ce2cce4dc7435be5325a2b7d0f4f071f,1.546810499043204,1.4397219539969228,0.10708854504628107,0.0,0.98046875
89,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/7/1,1,7,HumanEval/7,short,control_fixed64,ok,False,107,4,2,4,64,60,60,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 18) (<unknown>, line 16)",c9d1f08aaa50b9727de78025bedeb96d53a40efcbbc92bca5f43e450b0a5583f,249b5d79afe9c847d256e70e0fa0d866e2cc3a577cc393cad3944750fdcd729e,1.296303718991112,1.2961624590097927,0.00014125998131930828,0.0,0.97265625
90,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/19/1,1,19,HumanEval/19,medium,control_fixed64,ok,False,218,9,2,9,64,55,55,fixed,,,,False,False,False,SyntaxError,"unmatched ')' (<unknown>, line 24)",e104aaa19128b8010beac4995a21f17d8c1bdcf726de154a2f8953a46cbbe0b3,2a9db9721c863e5613bd86914efb3cba574c717e960c61b8b27089db61803dfc,1.3880412809667177,1.387892810977064,0.00014846998965367675,0.0,0.984375
91,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/30/1,1,30,HumanEval/30,medium,control_fixed64,ok,False,129,9,2,9,64,55,55,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 17) (<unknown>, line 15)",02dfb7a05632677dc97548ea303c83eedb8b3adb87d7a1d242c8ca409b31c66b,b460da2952f7115e4a4c947a2ec1de1214ebb11d17a63e313c57d8625390e5ee,1.2952854000031948,1.2951984669780359,8.693302515894175e-05,0.0,0.9921875
92,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/52/1,1,52,HumanEval/52,medium,control_fixed64,ok,False,95,9,5,9,64,55,55,fixed,,,,True,True,False,UnitTestFailure,failed: ,278325122970c1a6c5763842857283b752d491be818562c82b91a2306bfa38c4,55cd89d6563db959ef19a2b5ff8d556bcfa20e56e36cd4fbea91ca1ab9ea26e6,1.3949981890036725,1.288734569970984,0.10626361903268844,0.0,0.9921875
93,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/57/1,1,57,HumanEval/57,medium,control_fixed64,ok,True,96,9,10,9,64,55,55,fixed,,,,True,True,True,,,8f1c0d0da7370dac202c78df4b928214fa40986de12f8e3487ef4e8468334132,2b543eecf6de65f9efefdc21d57e1b2617db4aeb5f2a027fc3f133209c8e3f9c,1.4002386748907156,1.291657777968794,0.10858089692192152,0.0,0.98046875
94,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/90/1,1,90,HumanEval/90,medium,control_fixed64,ok,False,128,9,17,9,64,55,55,fixed,,,,True,True,False,UnitTestFailure,failed: ,9fac3549f333e6783385b1341dfd4f1d47b8da64d47867ec3526c1c5eb42ad5f,f14ed2485ee33ccdb3a50bc638076aa3957c512ceff4a2720bed591d9ebf2af1,1.3980362490401603,1.295085610006936,0.10295063903322443,0.0,0.98828125
95,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/97/1,1,97,HumanEval/97,medium,control_fixed64,ok,True,123,9,8,9,64,55,55,fixed,,,,True,True,True,,,9e59f17aac42f7fa388991ffb11bff6a2da7cb46ab5ac0f2a594981d2c674f41,dfbc9bdada05e8773f45a258dfbf6a60feb4ae531423c386e71c73ffbc70f7f2,1.4085853890283033,1.3024989130208269,0.10608647600747645,0.0,1.0
96,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/133/1,1,133,HumanEval/133,medium,control_fixed64,ok,True,168,9,21,9,64,55,55,fixed,,,,True,True,True,,,06a7ef54d848d2e7c9e0d72003d30d6b5b6de9e290f6351170e91278cee1c7df,cf02c6f5fc90c987370e777ec140cb0b220fbadb5992ce96f458de7f784fc63b,1.4123059959383681,1.3075494910008274,0.10475650493754074,0.0,0.98828125
97,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/152/1,1,152,HumanEval/152,medium,control_fixed64,ok,False,249,9,2,9,64,55,55,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 23) (<unknown>, line 22)",c618eba8d2ef96d7099aa8a8adc673cca672a4ea5e5fecf19a2d481faf5c6c2a,e2d2a98266d8873884021c10767c9cebf2444c9d359fe07947b7ee4a35179267,1.41046830592677,1.4103648499585688,0.00010345596820116043,0.0,0.953125
98,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/10/1,1,10,HumanEval/10,medium,control_fixed64,ok,False,224,10,1,10,64,54,54,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 35) (<unknown>, line 33)",5f13906fab2de5629cbe9a05555b7b4380031c4e5c152cb6b610126409290cdc,937f4cbc5b35839246d4aaf0b8e73f82fab5c854c8e77845540aac2b6b607be2,1.3923038119683042,1.3921677800244652,0.00013603194383904338,0.0,0.98046875
99,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/22/1,1,22,HumanEval/22,medium,control_fixed64,ok,False,100,10,2,10,64,54,54,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 18) (<unknown>, line 16)",2eb61525956878ef2bfa20d6362c43bd485e1926f74835b54ee274db424e4de4,66fdb86838f6138f703b0fdf48f9208394d2e07ee29c2c35aed759f7f64681d1,1.2839415950002149,1.2838398810126819,0.00010171398753300309,0.0,0.99609375
100,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/5/1,1,5,HumanEval/5,long,control_fixed64,ok,False,122,17,16,17,64,47,47,fixed,,,,True,True,False,UnitTestFailure,failed: ,2426e50ae9296e9999737e50cf2ea33f4df2380589dbbb2095854bc0ef6e72fa,3f68325d422ef15cecc3cc478b604a449098f05f540d53fbda5f144c3fbeb1b0,1.3945540989516303,1.2911359569989145,0.10341814195271581,0.0,0.98828125
101,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/13/1,1,13,HumanEval/13,long,control_fixed64,ok,False,72,17,5,17,64,47,47,fixed,,,,True,True,False,UnitTestFailure,failed: ,ce63d7e4b7b81f1b0e1b78180175c9093ff693198112577db01b9452537e657b,d623fd57ab855022c53a5161f08ce44a0e2362b140fe2f9d2692db8e6e7edee1,1.3931572930305265,1.2912281479802914,0.10192914505023509,0.0,0.98828125
102,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/36/1,1,36,HumanEval/36,long,control_fixed64,ok,False,106,17,48,17,64,47,47,fixed,,,,True,True,False,UnitTestFailure,failed: ,ab970023b4a1e1ec262dcfe145bd7b0dcb23fb909b9f1c7c12b4c0e90f15d71e,e5d0119d6f4ce3d60e9071f2c82a4f69c89edbee810741d3675a32e35ab697b8,1.3965224269777536,1.2935867669875734,0.10293565999018028,0.0,0.9765625
103,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/65/1,1,65,HumanEval/65,long,control_fixed64,ok,False,121,17,1,17,64,47,47,fixed,,,,False,False,False,SyntaxError,"expected an indented block after function definition on line 25 (<unknown>, line 25)",e39956d180fca4952352eb9dc9681543907b8a594aa0bbe59a7c851f755fe13d,7568d2f482277d613ccea99ab7819286628af5d7efdf4f07b941c0b4d8febefc,1.2911981489742175,1.2909773259889334,0.00022082298528403044,0.0,0.97265625
104,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/87/1,1,87,HumanEval/87,long,control_fixed64,ok,False,291,17,29,17,64,47,47,fixed,,,,True,True,False,UnitTestFailure,failed: ,43c24bec02f99d1d66c709c2e661ee052cfb6ab7dbe8c9569ecab3da1d4df694,55ec9c6485f718a2d4f7c1ea59abaaebc89a5214d9f0fd8f7cbf2cc3db07b6d8,1.5566419620299712,1.4566175119834952,0.10002445004647598,0.0,0.9609375
105,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/151/1,1,151,HumanEval/151,long,control_fixed64,ok,False,162,17,2,17,64,47,47,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 22) (<unknown>, line 19)",abb61bfc192cc0a98d4cbb4ab8dd54ce633114064c3f540659b7a3278c9592f1,d027fbbe8cd1ca45098f34ec74377398a7772dca82c9f905cc776b45d9a9413d,1.3043675880180672,1.3042763789999299,9.120901813730597e-05,0.0,0.9765625
106,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/0/1,1,0,HumanEval/0,long,control_fixed64,ok,False,151,18,18,18,64,46,46,fixed,,,,True,True,False,UnitTestFailure,failed: ,c826964b8f12f0c7ba01b8215020e3d3acd9e55ee62e373e003a9dc33f64574c,260e92730dca547d2a4142a6b46fe969929fb1a78ef79e56b2f8d2a96fa73dc9,1.4099723169347271,1.3025418449542485,0.10743047198047861,0.0,0.9765625
107,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/14/1,1,14,HumanEval/14,long,control_fixed64,ok,False,65,19,5,19,64,45,45,fixed,,,,True,True,False,UnitTestFailure,failed: ,5b9350c999decc0ffb3b9dc67ef512c1a302cce6ec8a95308104a129e8dfe854,8cb124a60a73130e86b00f99ef77f47a9b9d0dcfd815ff34db24c6bd0596ecb3,1.397866194951348,1.2978637960040942,0.10000239894725382,0.0,0.98046875
108,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/24/1,1,24,HumanEval/24,long,control_fixed64,ok,False,58,19,1,19,64,45,45,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 16) (<unknown>, line 15)",13a424527799dcf9a13594631dc9aa7b2af983f1f5850f506c0c9fcdff6312e5,26514f0a1c288745ef0c89078859d81c4da239e64255036e5e03c966f1f8ab20,1.2789290510700084,1.2788410860230215,8.796504698693752e-05,0.0,0.98828125
109,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/46/1,1,46,HumanEval/46,long,control_fixed64,ok,True,226,19,17,19,64,45,45,fixed,,,,True,True,True,,,ccf41829f1d99983cdde3ef2cee145b90fd53a5172f957ab7e2af0d9dd3705c0,71b95fba586b21b9a4a6266b38f9a5947d4388f40878490cd8223d63cfab1e39,1.5082613721024245,1.405461925023701,0.10279944707872346,0.0,0.98828125
110,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/129/1,1,129,HumanEval/129,extreme,control_fixed64,ok,False,446,111,47,111,64,-47,47,fixed,,,,True,True,False,UnitTestFailure,failed: name 'np' is not defined,c4fae36d8f752d879870c4f6f958c4cd8df0dd8026a2fc5c6f1506ea4f6538ff,ab98669958541bf23752163bb66e4e6328ebb2d6b4d329b47a4c44b8a4c7576d,2.1422417939756997,2.0392821499845013,0.10295964399119839,0.0,0.98046875
111,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/148/1,1,148,HumanEval/148,extreme,control_fixed64,ok,False,220,88,52,88,64,-24,24,fixed,,,,True,True,False,UnitTestFailure,failed: First test error: 2,2a503fa0bdcbc54e0e4bba3f456132901d93906cc62f6c6da5d2ff96d49638e2,2161c9961a661767b0105e265a5ffc3943e58c2c1a331d33c2501a3d4cf81f51,1.5286329130176455,1.4233677870361134,0.10526512598153204,0.0,0.984375
112,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/124/1,1,124,HumanEval/124,extreme,control_fixed64,ok,True,342,85,37,85,64,-21,21,fixed,,,,True,True,True,,,5058df780454cdd938c0dc060af6aadd07ecd31cc8ac2a1a16b068a4a5a9c451,74860f28edcb6c2f6d92df47162394557cc9a76803d12307efb224309b460480,1.7233660740312189,1.609220530022867,0.11414554400835186,0.0,0.98046875
