manifest_index,source_config,task_id,prompt_id,row_id,task_group,length_bucket,policy,status,passed,prefix_len_tokens,middle_len_tokens,suffix_len_tokens,oracle_canvas_tokens,selected_canvas_tokens,selected_minus_oracle,abs_selected_minus_oracle,mask_length_source,selected_score,selected_raw_score,selected_adjusted_score,compile_passed,tier2_smoke_exec_passed,tier3_unit_tests_passed,error_type,error_message,candidate_full_code_sha256,candidate_middle_sha256,total_sec_including_probe,decode_sec,verification_sec,length_probe_sec,mean_final_confidence
4528,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L1_L2,L1_L2,5132,HumanEval/142,long,control_fixed64,ok,True,183,20,58,20,64,44,44,fixed,,,,True,True,True,,,c8b5e26a668bbb639616eff3c4145ebea4cb55e5ba40333c3ffc54b1cee24821,2db5129a7213d21ce60f990ff8f1dc335dea493f296df51690ff44d818c429cc,2.1126474320190027,1.9970265080337413,0.11562092398526147,0.0,0.984375
4529,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L1_L3,L1_L3,5133,HumanEval/142,extreme,control_fixed64,ok,False,183,31,47,31,64,33,33,fixed,,,,True,True,False,UnitTestFailure,failed: ,065ae712918213c90b76fc2504c862d7d2285ad9d86212352b56f33295c91f3a,5f095363942f9a728ece8faf1424880e302c2cb8e248be6bca826cbe4e88683d,2.106766808021348,1.9928298910381272,0.11393691698322073,0.0,0.984375
4530,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L1_L4,L1_L4,5134,HumanEval/142,extreme,control_fixed64,ok,True,183,49,29,49,64,15,15,fixed,,,,True,True,True,,,5cdba0404a169876d425948e6b1df74ac7ba37c4fdf83d96ef84de5b1477f514,2dda7d7fb8ca6c218b7210b567d21218a04d716f04ddad4e205d380ab92d8eb9,2.0950559619814157,1.9819376440136693,0.1131183179677464,0.0,0.98046875
4531,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L1_L5,L1_L5,5135,HumanEval/142,extreme,control_fixed64,ok,True,183,60,18,60,64,4,4,fixed,,,,True,True,True,,,e9b4c136b683338cc865e7a41eeaf04e6c85302a94064b4578dae86bb4bdab3b,e30cbd7afa323b877afb950b43fcd9bf3ef6bc88f73a1b99e31c915703195263,2.0921786460094154,1.973853497998789,0.11832514801062644,0.0,0.99609375
4532,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L1_L6,L1_L6,5136,HumanEval/142,extreme,control_fixed64,ok,True,183,64,14,64,64,0,0,fixed,,,,True,True,True,,,85d9427a55646111412a45d5836fb723f8646f13f46bc64973df6e7d81ad34ea,be18d09a276cadbb444fb7bb8749bf5017a1724c2ef549a77c5153817686b9b4,2.0457883729832247,1.9387603069772013,0.10702806600602344,0.0,0.9921875
4533,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L1_L7,L1_L7,5137,HumanEval/142,extreme,control_fixed64,ok,True,183,72,6,72,64,-8,8,fixed,,,,True,True,True,,,c0b65d5d7a3be8cf7ecda7b92cb7143c37af07c0fad3da027463b05915db66a3,ac006cac08220e3da3b0362fd0c500474b6dbd604e93b8a44694115f250b98e9,1.7258768469910137,1.623802401998546,0.10207444499246776,0.0,0.9765625
4534,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L1_L8,L1_L8,5138,HumanEval/142,extreme,control_fixed64,ok,False,183,78,0,78,64,-14,14,fixed,,,,False,False,False,SyntaxError,"expected ':' (<unknown>, line 21)",c5c109e2659b5dcc48e7764cac09b0bb66e0d890ead030db4ed1a86f5b4df80a,7157076d056ec5c0da33fc68b22a61a37957b87e2bbf0d27944edc1e7a1d333b,1.615216560952831,1.6150278729619458,0.00018868799088522792,0.0,0.97265625
4535,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L2_L2,L2_L2,5139,HumanEval/142,medium,control_fixed64,ok,False,193,10,58,10,64,54,54,fixed,,,,True,True,False,UnitTestFailure,failed: ,7f62993b5c2a2e774ea684359fa4ca7406bb29d410e7e5e6fb3185d4e640f36f,bfc88f58d58c399c7355480c91284900f09e52da0f8b17b4f5958002ffbb7b12,2.138590899994597,2.017997162998654,0.12059373699594289,0.0,0.98046875
4536,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L2_L3,L2_L3,5140,HumanEval/142,long,control_fixed64,ok,True,193,21,47,21,64,43,43,fixed,,,,True,True,True,,,b67c21509e0e91d0a70328bcd702159d4dd76c8162ca89098e461895f9e1271b,679fe7e6e2df740b5c6bed3678f5ca10e68ac2380d7dd0f9a7f35ebf3ddfff33,2.0994411300634965,2.0071520730271004,0.09228905703639612,0.0,0.96875
4537,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L2_L4,L2_L4,5141,HumanEval/142,extreme,control_fixed64,ok,False,193,39,29,39,64,25,25,fixed,,,,True,True,False,UnitTestFailure,failed: ,4779bf818cd534e47122cd2153640377aa37972b1f1c83bdea077cdd964ff698,d2ba32d0c42ce93ee1627d921579b9f8731d302247095f50cab94569797871cd,2.0929873540299013,1.9745794939808547,0.11840786004904658,0.0,0.98828125
4538,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L2_L5,L2_L5,5142,HumanEval/142,extreme,control_fixed64,ok,True,193,50,18,50,64,14,14,fixed,,,,True,True,True,,,eb857db6230f0f60e26bf1a239f773d264e2481af98200733d7f8b575a0b59ab,4c6d0bad4722834ab39079de81c924cc8823d85e9df7bd3833e3881cf626a815,2.0834965530084446,1.9813323779962957,0.10216417501214892,0.0,0.9765625
4539,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L2_L6,L2_L6,5143,HumanEval/142,extreme,control_fixed64,ok,True,193,54,14,54,64,10,10,fixed,,,,True,True,True,,,38ad47d543ec0945c4d807619822f23e0b9c4001649df24e13443fb3793b3f9c,daeb46c52676f3adb8a637af72798706230580ad0226eac6083dcb72a7555165,2.080333743011579,1.9661181339761242,0.11421560903545469,0.0,0.9921875
4540,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L2_L7,L2_L7,5144,HumanEval/142,extreme,control_fixed64,ok,True,193,62,6,62,64,2,2,fixed,,,,True,True,True,,,b3578572034cb329181302bac22ca73e911900bad274e5d99301d13cbf8a7cb6,d79de246c4ca3f393e8979f8ae59f5173f5e130b07df52bffb3009269680acf6,2.0623078929493204,1.945411344000604,0.11689654894871637,0.0,0.984375
4541,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L2_L8,L2_L8,5145,HumanEval/142,extreme,control_fixed64,ok,False,193,68,0,68,64,-4,4,fixed,,,,False,False,False,SyntaxError,"'[' was never closed (<unknown>, line 22)",df6838b5fc0793b022a13c7f1a5dba8af85a2848c7d4ccc2eb36ac7e2216a779,54796522a7a3a764274b2e3e60144696133a3c371a64345f67d4b801ad916c24,1.9284208500175737,1.9282764160307124,0.00014443398686125875,0.0,0.9921875
4542,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L3_L3,L3_L3,5146,HumanEval/142,medium,control_fixed64,ok,True,203,11,47,11,64,53,53,fixed,,,,True,True,True,,,d2618f96536f6cf27eca078bc7c71596437dfa2f5b8f594477892969155d2b87,2e33a5094522cd1990000916842660892e1260971ac71be797d9c9b12f7a3095,2.1164773009950295,2.005301298981067,0.11117600201396272,0.0,0.984375
4543,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L3_L4,L3_L4,5147,HumanEval/142,extreme,control_fixed64,ok,True,203,29,29,29,64,35,35,fixed,,,,True,True,True,,,1255be62480a119760f72eb53f0f1bdb439026705b67a4ad81d09f2d44aee3af,b718424dc28c41fbdb56661f937d684b8f51316d43d8fdab58ff4074d6f16ea9,2.099765363964252,1.9857722889864817,0.11399307497777045,0.0,0.9921875
4544,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L3_L5,L3_L5,5148,HumanEval/142,extreme,control_fixed64,ok,True,203,40,18,40,64,24,24,fixed,,,,True,True,True,,,b31daca1dfd9e3ca3c0d3bec3502990794acef7027dcc1486cf8124f4976770d,4745375e9d6b59c80337dc158aa1d44e839800ed3618c8c61ed831749caf38f9,2.068119468051009,1.9619524460285902,0.10616702202241868,0.0,0.984375
4545,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L3_L6,L3_L6,5149,HumanEval/142,extreme,control_fixed64,ok,True,203,44,14,44,64,20,20,fixed,,,,True,True,True,,,e130379dd4b16570253ffcdd963a49a555009a22bc7747b0f69572b309acf89a,104b6698ef650cdd757a1f22338a5100e2930d128cff8821c72e8383e5cf4083,2.0827272980241105,1.9784717839793302,0.10425551404478028,0.0,0.984375
4546,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L3_L7,L3_L7,5150,HumanEval/142,extreme,control_fixed64,ok,True,203,52,6,52,64,12,12,fixed,,,,True,True,True,,,4900a4a5680513e6f9dcd46c918c4cb9ef614912805fd05ed74e93841b622bae,e908758c7318d77fcfbd88284c742a654f325b047bc5f83cc304b62d26e8821d,2.073531974980142,1.9733008649782278,0.1002311100019142,0.0,0.99609375
4547,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L3_L8,L3_L8,5151,HumanEval/142,extreme,control_fixed64,ok,False,203,58,0,58,64,6,6,fixed,,,,False,False,False,SyntaxError,"'(' was never closed (<unknown>, line 26)",4a7d252d9a389fbf332febbea5db283e3e9e07ae7b084cd3832ce164df360a26,4df5f790e190c98c024f80690cb83f5f841e9adb07146c2abb762ca3955507a9,1.9685024740174413,1.9683625060133636,0.00013996800407767296,0.0,0.984375
4548,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L4_L4,L4_L4,5152,HumanEval/142,long,control_fixed64,ok,False,214,18,29,18,64,46,46,fixed,,,,True,True,False,UnitTestFailure,failed: ,793e7bf43c0191d455e45063247de6a920fe3183fc41f9e2873e9d2ca0f4f221,dc9416e4ccb3463b136e7a3a8adf8733f76507a7cd7f5dc7ede73208508888a4,2.1121776410145685,2.0083897470030934,0.10378789401147515,0.0,0.984375
4549,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L4_L5,L4_L5,5153,HumanEval/142,extreme,control_fixed64,ok,True,214,29,18,29,64,35,35,fixed,,,,True,True,True,,,1255be62480a119760f72eb53f0f1bdb439026705b67a4ad81d09f2d44aee3af,d38a9fd573da2789b23e96d4a6ff2953e56cd9a0513dab525af26855928e332a,2.103637416032143,1.9887992790318094,0.11483813700033352,0.0,0.98828125
4550,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L4_L6,L4_L6,5154,HumanEval/142,extreme,control_fixed64,ok,True,214,33,14,33,64,31,31,fixed,,,,True,True,True,,,253b17a91cad2899d4d10d28cbd6a38120a74c4b6768e53803e2b6843a7cf0da,426ff964f3167e34ffc10ff9b6cfb8a5a006fb8cf5adea386b52002ab9be398c,2.0747570500243455,1.9588297870359384,0.11592726298840716,0.0,0.98828125
4551,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L4_L7,L4_L7,5155,HumanEval/142,extreme,control_fixed64,ok,True,214,41,6,41,64,23,23,fixed,,,,True,True,True,,,23627e6719d387a7ef4c387fe420f8b849ad7348908315c63a2212468600dfa7,876f1a7343936b8eb0872d320ea240cdee6484e1e0136edeb76472fe91ed1080,2.101736726006493,1.9900234959786758,0.11171323002781719,0.0,0.9921875
4552,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L4_L8,L4_L8,5156,HumanEval/142,extreme,control_fixed64,ok,False,214,47,0,47,64,17,17,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 28) (<unknown>, line 27)",1bbc5455a3341d776544109f8589dd8728464897ff54113e85fa740b2908210f,6a36148a44d0fe093f431e72f855602d7b708cdc7f5b1488ba02336099a3962f,1.9559439669828862,1.9558303660014644,0.00011360098142176867,0.0,0.97265625
4553,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L5_L5,L5_L5,5157,HumanEval/142,medium,control_fixed64,ok,True,232,11,18,11,64,53,53,fixed,,,,True,True,True,,,6285270dfd3da1a5a7019b2394a6bf986f2e5cfa1bae79d707d33148cd884ea7,b6c613f797702af042ad5c684c439d5599f5c9f9a35402fefb6bc594a3814521,2.1146963399951346,1.9959320040070452,0.11876433598808944,0.0,0.98828125
4554,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L5_L6,L5_L6,5158,HumanEval/142,medium,control_fixed64,ok,True,232,15,14,15,64,49,49,fixed,,,,True,True,True,,,46f92036dd9b9ceace0ff2be6c7a244b380f3c1e33898afe9d1a81544e757107,66a72eaa67c83786f4b80efdc44bc1cd90e67ff9606cd951549f50f5e8b47e81,2.1176751430612057,2.0017709429957904,0.11590420006541535,0.0,0.98046875
4555,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L5_L7,L5_L7,5159,HumanEval/142,long,control_fixed64,ok,True,232,23,6,23,64,41,41,fixed,,,,True,True,True,,,aba1371b20a995f57abf23e0cc359ff94bbdbbe9ea471c1c359daf24424e145f,cfcd08ca76b5a9a0e7fdc3c4d167d45b7f5055a67afd1cc53d25b0c198581337,2.121897963108495,2.0031196960480884,0.1187782670604065,0.0,0.98046875
4556,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L5_L8,L5_L8,5160,HumanEval/142,extreme,control_fixed64,ok,False,232,29,0,29,64,35,35,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 28) (<unknown>, line 27)",21d208710251631b0fcec686090fc9dedeb6b92c3a5ccf979bc8e6167dbeb7e2,1e31dc4131b52dc3bf60829a2c9b00e3d4d4b43c6429cb05442d3d0c59fd7f8e,1.987414653005544,1.9872820349992253,0.0001326180063188076,0.0,0.97265625
4557,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L6_L6,L6_L6,5161,HumanEval/142,short,control_fixed64,ok,True,243,4,14,4,64,60,60,fixed,,,,True,True,True,,,80ae57c53d0a90a9f314a585809589252a7f12ad833c8d879ecd0a377999b9dc,3a324800794b79d8f2d877726902fcdeabcd0a8ee1d55f58c63ee5afd979a2f7,2.1438621309935115,2.0245615129824728,0.11930061801103875,0.0,0.99609375
4558,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L6_L7,L6_L7,5162,HumanEval/142,medium,control_fixed64,ok,False,243,12,6,12,64,52,52,fixed,,,,True,True,False,UnitTestFailure,failed: ,8662b499adb874d09cc6ee68b9569396e61b81c91db1af486633a6ba292f9649,9101b4d42e78b142f9507b1f1dc89780089a10872063966ae3bb9f6cbde480e3,2.1147961410460994,2.01936224399833,0.09543389704776928,0.0,0.984375
4559,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L6_L8,L6_L8,5163,HumanEval/142,long,control_fixed64,ok,False,243,18,0,18,64,46,46,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 29) (<unknown>, line 27)",039c392d83fad0e5dfc65a52666df1c9981fae325f9fb7bd9aaed3544a4a8f4b,7fc4f1c43d87f1e9d6745f80d4ca299bb821ec0b7c299d9dee584d48cbab13ab,2.0220085470355116,2.021904760040343,0.00010378699516877532,0.0,0.984375
4560,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L7_L7,L7_L7,5164,HumanEval/142,short,control_fixed64,ok,False,247,8,6,8,64,56,56,fixed,,,,True,True,False,UnitTestFailure,failed: ,a6fd205c5e5a61341e0aa06056a9693aa7512a5d8a88ab28bc944a3ea66780f0,256c7df68ebc97c5eff5559dba3dc13915e535501100c068bdcae8bd108b4701,2.1400725949788466,2.027287080010865,0.11278551496798173,0.0,0.9765625
4561,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L7_L8,L7_L8,5165,HumanEval/142,medium,control_fixed64,ok,False,247,14,0,14,64,50,50,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 29) (<unknown>, line 27)",fd59557b7961646ad777177edaa40640a8eadd0d7d14298b3e104005c6fc6dff,353eb54ce59b35e9b85d739334affa5093a62baff662a4a6718f6ffdaad7c128,2.0076036480022594,2.007502624997869,0.00010102300439029932,0.0,0.98046875
4562,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/142/L8_L8,L8_L8,5166,HumanEval/142,short,control_fixed64,ok,False,255,6,0,6,64,58,58,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 29) (<unknown>, line 27)",1dca796d0b80baba695b3101ca97b78bf64bc7ce1b4f013827a7cc52f5efeb3f,183dd0214adef9d6913ff277f5883f9479520a2d3d70173bf91e79994654eb1a,2.021802467002999,2.0216523240087554,0.00015014299424365163,0.0,0.9921875
4563,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L0_L0,L0_L0,5233,HumanEval/144,medium,control_fixed64,ok,True,161,10,59,10,64,54,54,fixed,,,,True,True,True,,,26c0950b4238fc3c3f0f6b6c4788e80e0504585158e024d9aa3c550bb173c14c,d86d64a795aa68d3ef632db824dd5ab009197118f6d6c2a3f5aba7750b3279b1,2.0854128740611486,1.9797049600165337,0.10570791404461488,0.0,0.98828125
4564,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L0_L1,L0_L1,5234,HumanEval/144,long,control_fixed64,ok,True,161,20,49,20,64,44,44,fixed,,,,True,True,True,,,da9ca965b6eac59631ef581f943b4e940002cb0e523758503bedb75c212534bb,26066896ce0f60e7455bf3c53127c4e40b5bcd49c5c72559447ebf1316702d4f,2.079785487090703,1.9724184609949589,0.10736702609574422,0.0,0.99609375
4565,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L0_L2,L0_L2,5235,HumanEval/144,extreme,control_fixed64,ok,True,161,31,38,31,64,33,33,fixed,,,,True,True,True,,,5870bb08df50c905127f38535526297d7a95221bba72f395a382689525e3b980,567ff126942eaa032114082a7b8e9b04a9c63c0354b1eb46322cde0195fecd46,2.024123581009917,1.9356362579856068,0.08848732302431017,0.0,0.98046875
4566,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L0_L3,L0_L3,5236,HumanEval/144,extreme,control_fixed64,ok,True,161,43,26,43,64,21,21,fixed,,,,True,True,True,,,f021d94e2adae8d30572094edc3d46951296ab066b593382aab83e3b4622108d,456032b893770fbf8fd5be61c25ae5914ac8bfc83e3cc19438643f08250a0cd3,1.7127237911336124,1.6066950100357644,0.10602878109784797,0.0,0.98828125
4567,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L0_L4,L0_L4,5237,HumanEval/144,extreme,control_fixed64,ok,False,161,61,8,61,64,3,3,fixed,,,,True,True,False,UnitTestFailure,failed: test1,dcc95c9cae8f625e86ef41f05a723e5889a691008ec0c4394fb54d0f7feda48e,8afbe56083cf44497abaf4be68dfca5a49cc905e04e99c920af73c4f685e852b,1.7232289389939979,1.6124990140087903,0.11072992498520762,0.0,0.96484375
4568,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L0_L5,L0_L5,5238,HumanEval/144,extreme,control_fixed64,ok,False,161,65,4,65,64,-1,1,fixed,,,,True,True,False,UnitTestFailure,failed: test4,8072fa70de0bce0d33af519dac4524dcaa223f21b2dc4b47577f50f59cbefb0f,ed20bc825ddbad525c628b3aa2f9f0c2e89e3cf7466d6c1952d860db4b4dd7a8,1.715036371955648,1.6051853929529898,0.10985097900265828,0.0,0.984375
4569,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L0_L6,L0_L6,5239,HumanEval/144,extreme,control_fixed64,ok,False,161,69,0,69,64,-5,5,fixed,,,,False,False,False,SyntaxError,"'(' was never closed (<unknown>, line 21)",80e9b5bafd1c4bc4ef1e0187c7ac469664e635fa8db6fc8543825fb990dfa9e0,680384e4b1ed9f7567544edcbaaaed6ec3e5cada4b10aa38e86e23beee8c7763,1.6103810879867524,1.6102721630013548,0.00010892498539760709,0.0,0.96875
4570,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L1_L1,L1_L1,5240,HumanEval/144,medium,control_fixed64,ok,True,170,10,49,10,64,54,54,fixed,,,,True,True,True,,,4ac66676c1c5197613cc740add1001a0fb3bf18beda12ccf66b728ab53c44925,c3fa0dc4f0c950965d381a9e5220804edf6d8ac0bd2d2508ccd413a82ad24227,2.058051933941897,1.9635226239915937,0.09452930995030329,0.0,0.95703125
4571,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L1_L2,L1_L2,5241,HumanEval/144,long,control_fixed64,ok,True,170,21,38,21,64,43,43,fixed,,,,True,True,True,,,ae764e9356a84a46cfd51b704eac97cf535cc702b7c229776578278197f067bf,330edd261c9596f48cdee5d598936366a9d65e3df93e171b7f4b633d62fe4e4b,2.0674225289258175,1.9531508299987763,0.11427169892704114,0.0,0.96484375
4572,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L1_L3,L1_L3,5242,HumanEval/144,extreme,control_fixed64,ok,False,170,33,26,33,64,31,31,fixed,,,,True,True,False,UnitTestFailure,failed: name 'gcd' is not defined,c1920e6ee59c42f6fd0771818f433e14b965d8e2ca5b5660cf2bd2591732fccc,6eeb63516540618cc6edb3468f239e231a82a94c49a298954da8a31898deba40,2.0318429990438744,1.9248697870061733,0.10697321203770116,0.0,0.99609375
4573,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L1_L4,L1_L4,5243,HumanEval/144,extreme,control_fixed64,ok,False,170,51,8,51,64,13,13,fixed,,,,True,True,False,UnitTestFailure,failed: name 'gcd' is not defined,cc293caf643c5556d21ae8328e3986297927b7be25ddf3d2eb40fd32da298457,d5912fab530cc365a3afde1c27f410fe65cb35ad679db06a14d64b8df583e16b,1.728464079031255,1.6170047069899738,0.11145937204128131,0.0,0.9765625
4574,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L1_L5,L1_L5,5244,HumanEval/144,extreme,control_fixed64,ok,True,170,55,4,55,64,9,9,fixed,,,,True,True,True,,,67e8427413d0f422dfef7bbd90bbeff99776c0aaa397f625bc241fc93598164a,966b0787d7278cef9b956f5b377781a7d712c447b83a67ee55ca6ae98d95b520,1.7303475469816476,1.6180702149868011,0.11227733199484646,0.0,0.9921875
4575,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L1_L6,L1_L6,5245,HumanEval/144,extreme,control_fixed64,ok,False,170,59,0,59,64,5,5,fixed,,,,True,True,False,UnitTestFailure,failed: test1,7d66e3e6209981cc681b76f43fdaf5860a00b405a57b070372bc4351e4efe0c7,a87a16d08f84ef5692e14e81fc350c21c93985199bfa8a144cb831ca15a965f3,1.7214105640887283,1.6170117710134946,0.1043987930752337,0.0,0.98828125
4576,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L2_L2,L2_L2,5246,HumanEval/144,medium,control_fixed64,ok,True,180,11,38,11,64,53,53,fixed,,,,True,True,True,,,56767b0ea8dd50d5da31125711f4303bdf3a394bf9de8bc0c5b57f156c995321,b867952b3b31e238ea169d11650aa4c72d1de7779fe4c0543414992dc6943838,2.0763619609642774,1.9646537139778957,0.11170824698638171,0.0,0.984375
4577,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L2_L3,L2_L3,5247,HumanEval/144,long,control_fixed64,ok,False,180,23,26,23,64,41,41,fixed,,,,True,True,False,UnitTestFailure,failed: name 'math' is not defined,e73900c7656a2990366e7d599271aebf40fdf115f58751d1991f5d9ddcb355df,209f7e53efe73ba2691274d7fcb0d5f469ae93e108521dc3ed9d5841f3db470e,2.075090014957823,1.9664664620067924,0.10862355295103043,0.0,0.98828125
4578,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L2_L4,L2_L4,5248,HumanEval/144,extreme,control_fixed64,ok,False,180,41,8,41,64,23,23,fixed,,,,True,True,False,UnitTestFailure,failed: name 'math' is not defined,4fbf7770c0623732b932fce6453f8fd1b7d74c8dd16a393aff5e2e6a380bc5f2,7a23b48f5ad722e5b23c8cb39f9a28657e50d04072f0bc4787697ff531c86877,1.7357906859833747,1.6149676669738255,0.12082301900954917,0.0,0.9609375
4579,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L2_L5,L2_L5,5249,HumanEval/144,extreme,control_fixed64,ok,False,180,45,4,45,64,19,19,fixed,,,,True,True,False,UnitTestFailure,failed: name 'math' is not defined,78297cb921adb6e04a669bb4d94ec0a948c321f2f604ac094e0f2c52672fd54d,3be042ee5d8074659197ab105adf60d1761ed9f99ae4dcd8d05db80121193d9c,1.7266878180089407,1.6159024690277874,0.11078534898115322,0.0,0.98046875
4580,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L2_L6,L2_L6,5250,HumanEval/144,extreme,control_fixed64,ok,True,180,49,0,49,64,15,15,fixed,,,,True,True,True,,,931b92085831f5aabd84c8a48c1a7911448e0a3026e4a311a800027f52cdcb27,d98aad268d5e8ebf3373b7e9f7f2e3ef66ce0ea4020d06caa06486eb39c79091,1.7259454940794967,1.6163523440482095,0.10959315003128722,0.0,0.98828125
4581,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L3_L3,L3_L3,5251,HumanEval/144,medium,control_fixed64,ok,False,191,12,26,12,64,52,52,fixed,,,,True,True,False,UnitTestFailure,failed: name 'gcd' is not defined,bf7889aa73e321d7b3e3b76505ba0f83733b5abe92bd8a32b1fe81bd16a9f1f7,4785156ef30d3937bfe0bf389f4dbb83efc8317d0bc35da110528ad8c7c8da4c,2.071930393052753,1.9667947020498104,0.10513569100294262,0.0,0.99609375
4582,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L3_L4,L3_L4,5252,HumanEval/144,extreme,control_fixed64,ok,False,191,30,8,30,64,34,34,fixed,,,,True,True,False,UnitTestFailure,failed: test2,54c3a523d61193e07d3d296c889f6871e74b8c08def81d22cf4517446b034f9b,60b9dc3aba3ed7e848f33201a9bc0a259bde41a5638d316f0c83dcee3f2b4af4,2.044772221997846,1.9358664859901182,0.10890573600772768,0.0,0.9921875
4583,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L3_L5,L3_L5,5253,HumanEval/144,extreme,control_fixed64,ok,False,191,34,4,34,64,30,30,fixed,,,,True,True,False,UnitTestFailure,failed: name 'gcd' is not defined,0f73a4241f6a5c66c7931866ac9c9978b15d783a48dc5df31b356f4fb42bc9ee,2e5e557789fe0f6d8bb26c187b8ee532c117fcf6177bbc74377846b8c8a790ba,2.0344607639708556,1.9089268230018206,0.12553394096903503,0.0,0.9765625
4584,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L3_L6,L3_L6,5254,HumanEval/144,extreme,control_fixed64,ok,False,191,38,0,38,64,26,26,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 26) (<unknown>, line 25)",32e3f6c4ebf51dc36ab418d490c208cb2b04c6731c4556599608009e11aa8669,f27359a590af596f787c73ade1b481b22a87c38ae8bab94d7d087eb294d17086,1.618385237059556,1.6182223160285503,0.00016292103100568056,0.0,0.98828125
4585,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/144/L4_L4,L4_L4,5255,HumanEval/144,long,control_fixed64,ok,False,203,18,8,18,64,46,46,fixed,,,,True,True,False,UnitTestFailure,failed: simplify() missing 2 required positional arguments: 'c' and 'd',103c91a4a11f731853bebc4dda23ad98046324e727800606869deef3da06dda0,99b88ddf86c1e61086abe009dcedad7f42f909c3a896b8ccc7794ae3ef8090a2,2.0728746709646657,1.9548127019661479,0.11806196899851784,0.0,0.98828125
