manifest_index,source_config,task_id,prompt_id,row_id,task_group,length_bucket,policy,status,passed,prefix_len_tokens,middle_len_tokens,suffix_len_tokens,oracle_canvas_tokens,selected_canvas_tokens,selected_minus_oracle,abs_selected_minus_oracle,mask_length_source,selected_score,selected_raw_score,selected_adjusted_score,compile_passed,tier2_smoke_exec_passed,tier3_unit_tests_passed,error_type,error_message,candidate_full_code_sha256,candidate_middle_sha256,total_sec_including_probe,decode_sec,verification_sec,length_probe_sec,mean_final_confidence
56,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/68/4,4,683,HumanEval/68,long,control_fixed64,ok,False,345,17,38,17,64,47,47,fixed,,,,False,False,False,SyntaxError,"invalid syntax. Perhaps you forgot a comma? (<unknown>, line 65)",b38904bb178964ccc606352a36ba99f1931f5fb072b065e52cf959261bd7aee4,1c915cf4e8c6e92ab765c703eb1ec31164bb98a9278aec156844b9a93a8b41cd,2.303172791027464,2.3029549780185334,0.00021781300893053412,0.0,0.99609375
57,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/73/3,3,732,HumanEval/73,long,control_fixed64,ok,False,163,17,25,17,64,47,47,fixed,,,,True,True,False,UnitTestFailure,failed: ,008e5549ad56f1b3d50a4b42b21fcd4a08a3209607699fa8a92940b9296b40e4,40408119f37fc4d7e4a03e7668c329ffbec14aa6fa9ef8d0cb05f56f89de7eb4,1.7139356399420649,1.6125436089932919,0.10139203094877303,0.0,0.984375
58,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/77/2,2,771,HumanEval/77,long,control_fixed64,ok,False,116,17,8,17,64,47,47,fixed,,,,True,True,False,UnitTestFailure,failed: Third test error: False,c261723980685b8b89da6a8a151c1aadf1921aeab5418afe2a5c93dfd9fe5a90,a5b03a9fe5daf3e5d82b29b09f78749b2b2ec9cbf5dd0ef8706466d6bc06e8a3,1.5754477530135773,1.4871171709964983,0.088330582017079,0.0,0.984375
59,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/95/6,6,955,HumanEval/95,extreme,control_fixed64,ok,False,187,141,18,141,64,-77,77,fixed,,,,True,True,False,UnitTestFailure,failed: name 'leght' is not defined,3f5ee51c27b8390b28563a6eec54b95fe90af474f1706e8ec33c0513fad923d9,9b2dd48cf11a618fc7a77efd4c3d77bd0f34f8226725e852b5690dad08d25fd6,2.0792227840283886,1.9760355729958974,0.10318721103249118,0.0,0.96484375
60,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/124/6,6,1245,HumanEval/124,extreme,control_fixed64,ok,False,329,131,3,131,64,-67,67,fixed,,,,False,False,False,SyntaxError,"expected 'except' or 'finally' block (<unknown>, line 29)",75dd0c1893c0508a6970a75b7450ba3d0d58391d862518615f8f20a8e8073f86,805dbd01b9fca067ddb574225415157deddc24a4760205c486cb1b4f6e5a882d,2.2342574649956077,2.2339983839774504,0.00025908101815730333,0.0,0.9921875
61,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/129/6,6,1295,HumanEval/129,extreme,control_fixed64,ok,False,471,120,13,120,64,-56,56,fixed,,,,True,True,False,UnitTestFailure,failed: '<' not supported between instances of 'list' and 'int',9dfb107e09edb94dc29a9af22a618fb5a7739be8ea4a8b41441242cdc5508a66,4a16d3e4993c0552164fba0d50f030de619068233bdf46b23d48495df1f7bc69,2.9951826429460198,2.8925255359499715,0.10265710699604824,0.0,0.984375
62,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/39/2,2,391,HumanEval/39,extreme,control_fixed64,ok,False,106,117,6,117,64,-53,53,fixed,,,,True,True,False,UnitTestFailure,failed: name 'is_prime' is not defined,3b92e4e5384fb16d7110ff6ec563f11bcdc2de4ebe487837bef39ac23d24a4ea,fdbbae78e3b0f650638fa531921970d139443b364bc5a638f3ca9f3bc4d9320c,1.592925047967583,1.470428759988863,0.12249628797871992,0.0,0.99609375
63,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/94/2,2,941,HumanEval/94,extreme,control_fixed64,ok,False,331,114,3,114,64,-50,50,fixed,,,,False,False,False,SyntaxError,"unindent does not match any outer indentation level (<unknown>, line 15)",0eb4bbb8a7a4d1af25adaf7465d9af1ccba4879076a97b765683c447a708891f,d33ba6710a52ea6474041c58c10793612c6453f423477b49c29a36c1329ec756,2.228449111978989,2.2283429199596867,0.00010619201930239797,0.0,0.9921875
64,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/156/1,1,1560,HumanEval/156,extreme,control_fixed64,ok,False,171,114,15,114,64,-50,50,fixed,,,,True,True,False,UnitTestFailure,"failed: can only concatenate str (not ""int"") to str",d4261f6309bc18c6f77097b4987ac60e0f0b38241067ed08b3dd03b3018499e3,ed28c22d4294f2caecc94aa99998506f7cbb9b6ad147bbceb6a384546edb54cf,1.7087134429602884,1.617221658991184,0.09149178396910429,0.0,0.9921875
65,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/99/2,2,991,HumanEval/99,extreme,control_fixed64,ok,False,171,113,12,113,64,-49,49,fixed,,,,True,True,False,UnitTestFailure,failed: Test 2,d36d782dd5ae283ee1a46bff21577f51a17bdaeb6eeb56856ddae52d90597024,f21cf436ef6c3549bcba3ae8eea1ffda39620e0c5e458695af9ef851d5e3e507,1.7019640490179881,1.6005457949941047,0.10141825402388349,0.0,0.96875
66,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/141/10,10,1419,HumanEval/141,extreme,control_fixed64,ok,False,240,110,12,110,64,-46,46,fixed,,,,False,False,False,SyntaxError,"expected an indented block after 'if' statement on line 18 (<unknown>, line 19)",8789e574ca922e3330feb42f1dacc25c3f0b91d107e100b0d7364cfe40ab210f,95756faadd5334e1613c6e28c91593b5f8bae71e25e9638e40751f32c84f3470,2.004546053998638,2.0043329690233804,0.0002130849752575159,0.0,0.97265625
67,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/105/4,4,1053,HumanEval/105,extreme,control_fixed64,ok,False,317,108,3,108,64,-44,44,fixed,,,,True,True,False,UnitTestFailure,failed: '<' not supported between instances of 'str' and 'int',07066cac4348c0d6032ef93599df4cc566334e4e42fe4907120f4f4a8de11a43,2c75d363b6e9aa40e72413d5ceb7008d33da5a6e4ba617bf1a57ea9c526db367,2.1451454299967736,2.041957135021221,0.10318829497555271,0.0,0.99609375
68,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/20/1,1,200,HumanEval/20,extreme,control_fixed64,ok,False,186,107,2,107,64,-43,43,fixed,,,,True,True,False,UnitTestFailure,failed: '<' not supported between instances of 'float' and 'NoneType',1c8d92c912ae4cda537b9380263804fd34d2b186893e96a2d18dbf9822be9708,405edcc388f14ab23cd195a8698c3e717a36b64650a8d9e137551230927a4f08,1.7259084340184927,1.6142992969835177,0.11160913703497499,0.0,0.97265625
69,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/23/1,1,23,HumanEval/23,short,control_fixed64,ok,False,48,2,3,2,64,62,62,fixed,,,,True,True,False,UnitTestFailure,failed: ,cdbd18dd3944f2328a8af566fff6e7ede5cd68674015104db52b8ff57ffec6cb,fccf3686228144595d3c4ec99086dd18066ec7303f3d95ea5e5386d28cb76bc6,1.4830893670441583,1.3887468440225348,0.09434252302162349,0.0,0.9765625
70,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/51/1,1,51,HumanEval/51,short,control_fixed64,ok,False,150,2,19,2,64,62,62,fixed,,,,True,True,False,UnitTestFailure,failed: ,8c23ded53ed4529800076a7924cc1b711396ea8af4e29a5a06051bd00c07d6f4,302a71177be2ab48f5ca9ee0aaced77c21460b81e71882caba624d8a6b900342,1.715235139010474,1.6155433100066148,0.09969182900385931,0.0,0.98828125
71,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/41/1,1,41,HumanEval/41,short,control_fixed64,ok,False,161,3,1,3,64,61,61,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 23) (<unknown>, line 20)",71f90822800a3f37c1bce94f72d279de26307eca0ae02047e6d075900821d8b0,cc5ee4a4bd8d292415384d32d53f61c64399dd8816390e5a8588285e0952ee09,1.5927197450655513,1.5926220850087702,9.766005678102374e-05,0.0,0.953125
72,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/62/1,1,62,HumanEval/62,short,control_fixed64,ok,False,132,3,1,3,64,61,61,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 20) (<unknown>, line 17)",64baf9cc10dd9d223de8a0dbe901975a4663cb6afdc8f230c746c456c2f6dc04,39d7961f7d7928b9b63dc84f6acc06a33a20771d78c648986b59a45c40f20391,1.607973947073333,1.6078546960488893,0.0001192510244436562,0.0,0.97265625
73,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/7/1,1,7,HumanEval/7,short,control_fixed64,ok,False,107,4,2,4,64,60,60,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 18) (<unknown>, line 16)",c9d1f08aaa50b9727de78025bedeb96d53a40efcbbc92bca5f43e450b0a5583f,249b5d79afe9c847d256e70e0fa0d866e2cc3a577cc393cad3944750fdcd729e,1.459384615009185,1.4592501220176928,0.00013449299149215221,0.0,0.97265625
74,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/19/1,1,19,HumanEval/19,medium,control_fixed64,ok,False,218,9,2,9,64,55,55,fixed,,,,False,False,False,SyntaxError,"unmatched ')' (<unknown>, line 24)",e104aaa19128b8010beac4995a21f17d8c1bdcf726de154a2f8953a46cbbe0b3,2a9db9721c863e5613bd86914efb3cba574c717e960c61b8b27089db61803dfc,1.9791510620270856,1.978997842001263,0.00015322002582252026,0.0,0.984375
75,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/30/1,1,30,HumanEval/30,medium,control_fixed64,ok,False,129,9,2,9,64,55,55,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 17) (<unknown>, line 15)",02dfb7a05632677dc97548ea303c83eedb8b3adb87d7a1d242c8ca409b31c66b,b460da2952f7115e4a4c947a2ec1de1214ebb11d17a63e313c57d8625390e5ee,1.6119371490203775,1.6118520370218903,8.511199848726392e-05,0.0,0.9921875
76,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/52/1,1,52,HumanEval/52,medium,control_fixed64,ok,False,95,9,5,9,64,55,55,fixed,,,,True,True,False,UnitTestFailure,failed: ,278325122970c1a6c5763842857283b752d491be818562c82b91a2306bfa38c4,55cd89d6563db959ef19a2b5ff8d556bcfa20e56e36cd4fbea91ca1ab9ea26e6,1.5966745670884848,1.4963470760267228,0.10032749106176198,0.0,0.9921875
77,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/57/1,1,57,HumanEval/57,medium,control_fixed64,ok,True,96,9,10,9,64,55,55,fixed,,,,True,True,True,,,8f1c0d0da7370dac202c78df4b928214fa40986de12f8e3487ef4e8468334132,2b543eecf6de65f9efefdc21d57e1b2617db4aeb5f2a027fc3f133209c8e3f9c,1.5743473570328206,1.474319938046392,0.10002741898642853,0.0,0.98046875
78,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/90/1,1,90,HumanEval/90,medium,control_fixed64,ok,False,128,9,17,9,64,55,55,fixed,,,,True,True,False,UnitTestFailure,failed: ,9fac3549f333e6783385b1341dfd4f1d47b8da64d47867ec3526c1c5eb42ad5f,f14ed2485ee33ccdb3a50bc638076aa3957c512ceff4a2720bed591d9ebf2af1,1.7118046249379404,1.61562719498761,0.0961774299503304,0.0,0.98828125
79,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/97/1,1,97,HumanEval/97,medium,control_fixed64,ok,True,123,9,8,9,64,55,55,fixed,,,,True,True,True,,,9e59f17aac42f7fa388991ffb11bff6a2da7cb46ab5ac0f2a594981d2c674f41,dfbc9bdada05e8773f45a258dfbf6a60feb4ae531423c386e71c73ffbc70f7f2,1.7270410070195794,1.6142291750293225,0.1128118319902569,0.0,1.0
80,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/133/1,1,133,HumanEval/133,medium,control_fixed64,ok,True,168,9,21,9,64,55,55,fixed,,,,True,True,True,,,06a7ef54d848d2e7c9e0d72003d30d6b5b6de9e290f6351170e91278cee1c7df,cf02c6f5fc90c987370e777ec140cb0b220fbadb5992ce96f458de7f784fc63b,1.7113560599973425,1.6171317449770868,0.09422431502025574,0.0,0.98828125
81,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/152/1,1,152,HumanEval/152,medium,control_fixed64,ok,False,249,9,2,9,64,55,55,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 23) (<unknown>, line 22)",c618eba8d2ef96d7099aa8a8adc673cca672a4ea5e5fecf19a2d481faf5c6c2a,e2d2a98266d8873884021c10767c9cebf2444c9d359fe07947b7ee4a35179267,2.012382166052703,2.012227345025167,0.00015482102753594518,0.0,0.953125
82,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/10/1,1,10,HumanEval/10,medium,control_fixed64,ok,False,224,10,1,10,64,54,54,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 35) (<unknown>, line 33)",5f13906fab2de5629cbe9a05555b7b4380031c4e5c152cb6b610126409290cdc,937f4cbc5b35839246d4aaf0b8e73f82fab5c854c8e77845540aac2b6b607be2,1.976749695953913,1.9765652819769457,0.00018441397696733475,0.0,0.98046875
83,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/22/1,1,22,HumanEval/22,medium,control_fixed64,ok,False,100,10,2,10,64,54,54,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 18) (<unknown>, line 16)",2eb61525956878ef2bfa20d6362c43bd485e1926f74835b54ee274db424e4de4,66fdb86838f6138f703b0fdf48f9208394d2e07ee29c2c35aed759f7f64681d1,1.4677755889715627,1.4676482870127074,0.00012730195885524154,0.0,0.99609375
84,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/5/1,1,5,HumanEval/5,long,control_fixed64,ok,False,122,17,16,17,64,47,47,fixed,,,,True,True,False,UnitTestFailure,failed: ,2426e50ae9296e9999737e50cf2ea33f4df2380589dbbb2095854bc0ef6e72fa,3f68325d422ef15cecc3cc478b604a449098f05f540d53fbda5f144c3fbeb1b0,1.725115648994688,1.6160396129707806,0.10907603602390736,0.0,0.98828125
85,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/13/1,1,13,HumanEval/13,long,control_fixed64,ok,False,72,17,5,17,64,47,47,fixed,,,,True,True,False,UnitTestFailure,failed: ,ce63d7e4b7b81f1b0e1b78180175c9093ff693198112577db01b9452537e657b,d623fd57ab855022c53a5161f08ce44a0e2362b140fe2f9d2692db8e6e7edee1,1.5855450388626195,1.4786967869731598,0.10684825188945979,0.0,0.98828125
86,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/36/1,1,36,HumanEval/36,long,control_fixed64,ok,False,106,17,48,17,64,47,47,fixed,,,,True,True,False,UnitTestFailure,failed: ,ab970023b4a1e1ec262dcfe145bd7b0dcb23fb909b9f1c7c12b4c0e90f15d71e,e5d0119d6f4ce3d60e9071f2c82a4f69c89edbee810741d3675a32e35ab697b8,1.6981460329843685,1.6145335350302048,0.0836124979541637,0.0,0.9765625
87,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/65/1,1,65,HumanEval/65,long,control_fixed64,ok,False,121,17,1,17,64,47,47,fixed,,,,False,False,False,SyntaxError,"expected an indented block after function definition on line 25 (<unknown>, line 25)",e39956d180fca4952352eb9dc9681543907b8a594aa0bbe59a7c851f755fe13d,7568d2f482277d613ccea99ab7819286628af5d7efdf4f07b941c0b4d8febefc,1.5155719540198334,1.5153120910399593,0.00025986297987401485,0.0,0.97265625
88,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/87/1,1,87,HumanEval/87,long,control_fixed64,ok,False,291,17,29,17,64,47,47,fixed,,,,True,True,False,UnitTestFailure,failed: ,43c24bec02f99d1d66c709c2e661ee052cfb6ab7dbe8c9569ecab3da1d4df694,55ec9c6485f718a2d4f7c1ea59abaaebc89a5214d9f0fd8f7cbf2cc3db07b6d8,2.165521173912566,2.056243763945531,0.10927740996703506,0.0,0.9609375
89,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/151/1,1,151,HumanEval/151,long,control_fixed64,ok,False,162,17,2,17,64,47,47,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 22) (<unknown>, line 19)",abb61bfc192cc0a98d4cbb4ab8dd54ce633114064c3f540659b7a3278c9592f1,d027fbbe8cd1ca45098f34ec74377398a7772dca82c9f905cc776b45d9a9413d,1.6109087880467996,1.6108062010025606,0.00010258704423904419,0.0,0.9765625
90,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/0/1,1,0,HumanEval/0,long,control_fixed64,ok,False,151,18,18,18,64,46,46,fixed,,,,True,True,False,UnitTestFailure,failed: ,c826964b8f12f0c7ba01b8215020e3d3acd9e55ee62e373e003a9dc33f64574c,260e92730dca547d2a4142a6b46fe969929fb1a78ef79e56b2f8d2a96fa73dc9,1.7208419000380673,1.612589313997887,0.10825258604018018,0.0,0.9765625
91,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/14/1,1,14,HumanEval/14,long,control_fixed64,ok,False,65,19,5,19,64,45,45,fixed,,,,True,True,False,UnitTestFailure,failed: ,5b9350c999decc0ffb3b9dc67ef512c1a302cce6ec8a95308104a129e8dfe854,8cb124a60a73130e86b00f99ef77f47a9b9d0dcfd815ff34db24c6bd0596ecb3,1.5549608270521276,1.4403924400103278,0.11456838704179972,0.0,0.98046875
92,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/24/1,1,24,HumanEval/24,long,control_fixed64,ok,False,58,19,1,19,64,45,45,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 16) (<unknown>, line 15)",13a424527799dcf9a13594631dc9aa7b2af983f1f5850f506c0c9fcdff6312e5,26514f0a1c288745ef0c89078859d81c4da239e64255036e5e03c966f1f8ab20,1.3900689390138723,1.3899718390312046,9.709998266771436e-05,0.0,0.98828125
93,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/46/1,1,46,HumanEval/46,long,control_fixed64,ok,True,226,19,17,19,64,45,45,fixed,,,,True,True,True,,,ccf41829f1d99983cdde3ef2cee145b90fd53a5172f957ab7e2af0d9dd3705c0,71b95fba586b21b9a4a6266b38f9a5947d4388f40878490cd8223d63cfab1e39,2.1022301389602944,1.998512607999146,0.10371753096114844,0.0,0.98828125
94,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/129/1,1,129,HumanEval/129,extreme,control_fixed64,ok,False,446,111,47,111,64,-47,47,fixed,,,,True,True,False,UnitTestFailure,failed: name 'np' is not defined,c4fae36d8f752d879870c4f6f958c4cd8df0dd8026a2fc5c6f1506ea4f6538ff,ab98669958541bf23752163bb66e4e6328ebb2d6b4d329b47a4c44b8a4c7576d,3.0192195800482295,2.9039773670374416,0.11524221301078796,0.0,0.98046875
95,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/148/1,1,148,HumanEval/148,extreme,control_fixed64,ok,False,220,88,52,88,64,-24,24,fixed,,,,True,True,False,UnitTestFailure,failed: First test error: 2,2a503fa0bdcbc54e0e4bba3f456132901d93906cc62f6c6da5d2ff96d49638e2,2161c9961a661767b0105e265a5ffc3943e58c2c1a331d33c2501a3d4cf81f51,2.125617498997599,2.021028582996223,0.10458891600137576,0.0,0.984375
96,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/124/1,1,124,HumanEval/124,extreme,control_fixed64,ok,True,342,85,37,85,64,-21,21,fixed,,,,True,True,True,,,5058df780454cdd938c0dc060af6aadd07ecd31cc8ac2a1a16b068a4a5a9c451,74860f28edcb6c2f6d92df47162394557cc9a76803d12307efb224309b460480,2.373278383980505,2.2834105259971693,0.08986785798333585,0.0,0.98046875
97,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/20/1,1,20,HumanEval/20,extreme,control_fixed64,ok,False,208,80,7,80,64,-16,16,fixed,,,,True,True,False,UnitTestFailure,failed: ,e429a7d220ed0bc86b9db12d9b614b6e85969549c0ac7a060542ea7e4b56737e,f3c3b7a47f03d0c3b71113fcb1be9b9394251d98c2cfabcc2d6ae1835481bbfe,2.0722024560091086,1.9694778959965333,0.10272456001257524,0.0,0.99609375
98,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/105/1,1,105,HumanEval/105,extreme,control_fixed64,ok,True,296,79,52,79,64,-15,15,fixed,,,,True,True,True,,,75814da448572b2c4e6bd7b2e00574175ba481285b65b9639a5e2e8024e71621,ec5bb173ed2bc12b5dcca0334b8e522300617ed1482f93c1d145d572254bd4ed,2.3507377870264463,2.2544692319934256,0.09626855503302068,0.0,0.984375
99,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/141/1,1,141,HumanEval/141,extreme,control_fixed64,ok,True,248,72,41,72,64,-8,8,fixed,,,,True,True,True,,,3759e90194cbc61393f0640f29d5f344ca6aae542a8dd3013e028c302ea4f46f,d26e2691b28284d0defa3fda94aba2bd37489c2461dcd3714befd880f2add823,2.1317844760487787,2.0309161100303754,0.10086836601840332,0.0,0.99609375
100,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/6/1,1,6,HumanEval/6,extreme,control_fixed64,ok,False,121,70,22,70,64,-6,6,fixed,,,,True,True,False,UnitTestFailure,failed: ,5782021ba72bbcd7f5a36f6f8b9f04dcd7f384ba4db3c7832fba2ab7adb9348f,e8d4b3080949eca6992401b2156c4506f5adcf5fdf42fd4116e4683213571726,1.7266123260487802,1.616608210024424,0.11000411602435634,0.0,0.9921875
101,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/132/1,1,132,HumanEval/132,extreme,control_fixed64,ok,False,163,70,47,70,64,-6,6,fixed,,,,True,True,False,UnitTestFailure,failed: ,233d2e26ce667fb4dcb9de14f1eb06526c3aac1d30e394b309b3692910aef7a7,b45b7b04fe847bdab7c2c0fa2ae611c196aa56dc6730f4460813272f796565c9,2.072625750035513,1.9727679959614761,0.09985775407403708,0.0,1.0
102,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/119/1,1,119,HumanEval/119,extreme,control_fixed64,ok,False,178,69,50,69,64,-5,5,fixed,,,,True,True,False,UnitTestFailure,failed: ,4a44fc37f50cbcacbeb2486b203ac735b7490e248d1e00e1a82a26edb7781992,42a64ecabed9a6dd2776569aaf1777a824c3e8e4c9cfd411fd2b9fe62c3aa496,2.0967701100744307,1.9871765070129186,0.10959360306151211,0.0,0.98046875
103,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/108/1,1,108,HumanEval/108,extreme,control_fixed64,ok,False,135,65,27,65,64,-1,1,fixed,,,,True,True,False,UnitTestFailure,failed: ,eed04c90e7210ec7099c75808a3c4280e1b8ec17deb7ea5b14554708d3181968,58bd0f63812cf892a29c89a2ce7a481a49c5cafb7d156495bfd4c580a7d2319f,1.7308816150180064,1.6191945929895155,0.1116870220284909,0.0,0.98828125
0,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/95/L8_L8,L8_L8,2584,HumanEval/95,short,best_deployable_cal_lite_alpha006,ok,True,237,3,104,3,3,0,0,cal_lite,1.068137777449498,1.0,1.068137777449498,True,True,True,,,ae78bda3ea64bac636429fcfbff2ddbecc41552c57997c1772257ce8c0c96d19,71bd59baf1098ae96fd7864f36e8822c5111ae0fd70f6ab82636fee2e85f4ab4,2.6304013120825402,1.9974067289731465,0.114973608055152,0.5180209750542417,1.0
1,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/96/L6_L6,L6_L6,2734,HumanEval/96,short,best_deployable_cal_lite_alpha006,ok,True,209,3,17,3,3,0,0,cal_lite,1.068137777449498,1.0,1.068137777449498,True,True,True,,,f45a250f0bb385f1d6fef6f54f5ff412d62d0e629e63c6d9fbdee7f072cf18ba,71bd59baf1098ae96fd7864f36e8822c5111ae0fd70f6ab82636fee2e85f4ab4,2.1100325549487025,1.5887959459796548,0.12928783794632182,0.39194877102272585,1.0
2,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/150/L5_L5,L5_L5,5457,HumanEval/150,short,best_deployable_cal_lite_alpha006,ok,True,130,3,8,3,3,0,0,cal_lite,1.0514481246768497,0.984375,1.0514481246768497,True,True,True,,,d8e5b04576d26a538e4ea07d2b5a8bd45dc6d8e2f1aba74cb6c14aae824e1f5e,941c30a77d66fbe30631de4c2da448281ef23a3fdfedcf5ffbd17fbdfcc12be8,1.8797032098518685,1.421324068971444,0.10760614805622026,0.35077299282420427,1.0
3,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L16_L16,L16_L16,132,HumanEval/1,short,best_deployable_cal_lite_alpha006,ok,True,216,4,0,4,3,-1,1,cal_lite,0.8469998782119066,0.79296875,0.8469998782119066,True,True,True,,,d6a89900fbaca83f813b1b5e16240b80ed7557099cdf1ab0d72bf1a37a856171,7d173fee527fa6225b8b7a67f03c4408e79f57c33cb4bfa63b51ab3c25aee3d7,2.0898207641439512,1.5905101170064881,0.1020313780172728,0.3972792691201903,1.0
4,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/5/L1_L1,L1_L1,166,HumanEval/5,short,best_deployable_cal_lite_alpha006,ok,True,105,4,45,4,4,0,0,cal_lite,1.057019456128861,0.97265625,1.057019456128861,True,True,True,,,e29d7eff9cf73491f718294c6990a771fa0c8093d19845e682c5e7924c2a6811,fb1bf92f5c041d7ad7714e0039db970c2e8d5bcfff1f7db120cf349382f5cecb,1.893570546002593,1.4270768229616806,0.11228622996713966,0.35420749307377264,1.0
5,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/2/L0_L0,L0_L0,133,HumanEval/2,medium,best_deployable_cal_lite_alpha006,ok,False,87,9,0,9,3,-6,6,cal_lite,0.44644821166834486,0.41796875,0.44644821166834486,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 13)",2a16008179dc3d802a9d484c4e180023a7dcf7b5a7ded627849ad467002e721e,6c54d00d55a2b158f4a985244f7405b33b8cb0e856b040822f567128e1583e42,1.6825296652386896,1.3452338009956293,0.00015004503075033426,0.33714581921231,0.99609375
6,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/14/L2_L2,L2_L2,400,HumanEval/14,medium,best_deployable_cal_lite_alpha006,ok,True,65,9,14,9,9,0,0,cal_lite,1.1409183116147532,1.0,1.1409183116147532,True,True,True,,,e8cd7aa1d5ff0f57886eaadfc33f200e424171a9135ba39f7a23436921c2014b,259a1c7959fb291dc710a5300e23ceecb233b8973f9dedd5e2b7aa84df51a231,1.7837299889069982,1.3518063719966449,0.09636052697896957,0.33556308993138373,0.9921875
