task_id,task_group,case_pool,action_id,experimental_seed,seed,passed,generated_text_sha256,generated_text_len,code_sha256,selected_mask_length,actual_canvas_length,oracle_mask_length,canvas_is_oracle_sufficient,decode_steps,actual_forward_steps,effective_steps,effective_update_steps,total_token_changes,early_commit_enabled,early_commit_triggered,full_schedule_completed,stop_reason,no_remaining_masks_first_step,remasked_token_count,remasked_span_start,remasked_span_end_exclusive,remasked_span_width,remasked_span_center_index,refinement_steps,refinement_executed,span_refinement_executed,stage1_hash,output_changed_vs_C,total_sec_including_probe,compile_passed,error_type,error_message_short,action_was_executed,execution_note,source_commit,c_reference_hash
SingleLineInfilling/HumanEval/158/L0,HumanEval/158,triggered_failed_long,F_oracle_sufficient_trace_remask,0,16969594,False,f88bcd4aeabe44e1582d555d0ff2c1002bc289db3a43849e9d20e6bdf59c7243,108,4b8f8eb0de5fde447c46d451695b15236d8472ee15a2c2ae07b7d942784ff244,32,32,21,True,80,80,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,f88bcd4aeabe44e1582d555d0ff2c1002bc289db3a43849e9d20e6bdf59c7243,False,3.4409975280286744,False,SyntaxError,"'(' was never closed (<unknown>, line 17)",True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,f88bcd4aeabe44e1582d555d0ff2c1002bc289db3a43849e9d20e6bdf59c7243
SingleLineInfilling/HumanEval/158/L0,HumanEval/158,triggered_failed_long,G_oracle_sufficient_trace_span_remask,0,16969594,False,f88bcd4aeabe44e1582d555d0ff2c1002bc289db3a43849e9d20e6bdf59c7243,108,4b8f8eb0de5fde447c46d451695b15236d8472ee15a2c2ae07b7d942784ff244,32,32,21,True,88,88,24,7,7,False,False,True,not_stopped,23,7,19,26,7,22,24,True,True,f88bcd4aeabe44e1582d555d0ff2c1002bc289db3a43849e9d20e6bdf59c7243,False,3.780472967075184,False,SyntaxError,"'(' was never closed (<unknown>, line 17)",True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,f88bcd4aeabe44e1582d555d0ff2c1002bc289db3a43849e9d20e6bdf59c7243
SingleLineInfilling/HumanEval/162/L1,HumanEval/162,triggered_failed_long,E_oracle_sufficient_no_early_commit,0,1395375402,False,1726e8b95c356e4927b76b16312571d6e99921616228c38934329bd2ef50de2e,109,7aeb3440f44661c4b5229d26ea852a9beefda32539dfaa536ee174dbc9b51672,32,32,19,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,2.1793065579840913,False,SyntaxError,"invalid syntax (<unknown>, line 15)",True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,1726e8b95c356e4927b76b16312571d6e99921616228c38934329bd2ef50de2e
SingleLineInfilling/HumanEval/162/L1,HumanEval/162,triggered_failed_long,F_oracle_sufficient_trace_remask,0,1395375402,False,1726e8b95c356e4927b76b16312571d6e99921616228c38934329bd2ef50de2e,109,7aeb3440f44661c4b5229d26ea852a9beefda32539dfaa536ee174dbc9b51672,32,32,19,True,80,80,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,1726e8b95c356e4927b76b16312571d6e99921616228c38934329bd2ef50de2e,False,2.7423043821472675,False,SyntaxError,"invalid syntax (<unknown>, line 15)",True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,1726e8b95c356e4927b76b16312571d6e99921616228c38934329bd2ef50de2e
SingleLineInfilling/HumanEval/162/L1,HumanEval/162,triggered_failed_long,G_oracle_sufficient_trace_span_remask,0,1395375402,False,1726e8b95c356e4927b76b16312571d6e99921616228c38934329bd2ef50de2e,109,7aeb3440f44661c4b5229d26ea852a9beefda32539dfaa536ee174dbc9b51672,32,32,19,True,88,88,24,7,7,False,False,True,not_stopped,23,7,15,22,7,18,24,True,True,1726e8b95c356e4927b76b16312571d6e99921616228c38934329bd2ef50de2e,False,3.0147926750360057,False,SyntaxError,"invalid syntax (<unknown>, line 15)",True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,1726e8b95c356e4927b76b16312571d6e99921616228c38934329bd2ef50de2e
SingleLineInfilling/HumanEval/163/L3,HumanEval/163,triggered_failed_long,E_oracle_sufficient_no_early_commit,0,1794890406,False,b5de22a512312438763e0a22cc2c6415891f72ea98c9c006252071013dc4de0a,88,829bcd7d8068571c06145430154248c3aa5918c09268bb9bdc53124dc5b9b627,32,32,25,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,2.9143876030575484,True,UnitTestFailure,failed: Test 1,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,b5de22a512312438763e0a22cc2c6415891f72ea98c9c006252071013dc4de0a
SingleLineInfilling/HumanEval/163/L3,HumanEval/163,triggered_failed_long,F_oracle_sufficient_trace_remask,0,1794890406,False,b5de22a512312438763e0a22cc2c6415891f72ea98c9c006252071013dc4de0a,88,829bcd7d8068571c06145430154248c3aa5918c09268bb9bdc53124dc5b9b627,32,32,25,True,80,80,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,b5de22a512312438763e0a22cc2c6415891f72ea98c9c006252071013dc4de0a,False,3.704790179966949,True,UnitTestFailure,failed: Test 1,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,b5de22a512312438763e0a22cc2c6415891f72ea98c9c006252071013dc4de0a
SingleLineInfilling/HumanEval/163/L3,HumanEval/163,triggered_failed_long,G_oracle_sufficient_trace_span_remask,0,1794890406,False,b5de22a512312438763e0a22cc2c6415891f72ea98c9c006252071013dc4de0a,88,829bcd7d8068571c06145430154248c3aa5918c09268bb9bdc53124dc5b9b627,32,32,25,True,88,88,24,7,7,False,False,True,not_stopped,23,7,25,32,7,31,24,True,True,b5de22a512312438763e0a22cc2c6415891f72ea98c9c006252071013dc4de0a,False,4.08502664999105,True,UnitTestFailure,failed: Test 1,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,b5de22a512312438763e0a22cc2c6415891f72ea98c9c006252071013dc4de0a
SingleLineInfilling/HumanEval/17/L1,HumanEval/17,triggered_failed_long,E_oracle_sufficient_no_early_commit,0,656067,False,6dd6a530cc08783c24983bbc18e617228b124648f58f3f004653a2cce32974ae,120,6b85cd2f0c5ae49927e33c9d0b112ae08d1f2fc6bfdc71a04eaeaa2925a8105e,32,32,19,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,4.203408963046968,True,UnitTestFailure,failed: ,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,6dd6a530cc08783c24983bbc18e617228b124648f58f3f004653a2cce32974ae
SingleLineInfilling/HumanEval/17/L1,HumanEval/17,triggered_failed_long,F_oracle_sufficient_trace_remask,0,656067,False,6dd6a530cc08783c24983bbc18e617228b124648f58f3f004653a2cce32974ae,120,6b85cd2f0c5ae49927e33c9d0b112ae08d1f2fc6bfdc71a04eaeaa2925a8105e,32,32,19,True,80,79,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,6dd6a530cc08783c24983bbc18e617228b124648f58f3f004653a2cce32974ae,False,5.27141982014291,True,UnitTestFailure,failed: ,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,6dd6a530cc08783c24983bbc18e617228b124648f58f3f004653a2cce32974ae
SingleLineInfilling/HumanEval/17/L1,HumanEval/17,triggered_failed_long,G_oracle_sufficient_trace_span_remask,0,656067,False,6dd6a530cc08783c24983bbc18e617228b124648f58f3f004653a2cce32974ae,120,6b85cd2f0c5ae49927e33c9d0b112ae08d1f2fc6bfdc71a04eaeaa2925a8105e,32,32,19,True,88,87,24,7,7,False,False,True,not_stopped,23,7,16,23,7,19,24,True,True,6dd6a530cc08783c24983bbc18e617228b124648f58f3f004653a2cce32974ae,False,5.7724978919140995,True,UnitTestFailure,failed: ,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,6dd6a530cc08783c24983bbc18e617228b124648f58f3f004653a2cce32974ae
SingleLineInfilling/HumanEval/19/L12,HumanEval/19,triggered_failed_long,E_oracle_sufficient_no_early_commit,0,777046315,False,fa43b8986c1526ddf2670a5bc1e83274aecef7fae2106321ee1054f7559fd3fc,122,906364b00e3ba7b8063b903090c6b75a50a30cb3ed25438af9a2e42e9ad35db2,32,32,27,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,4.057159222080372,False,SyntaxError,"'(' was never closed (<unknown>, line 26)",True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,fa43b8986c1526ddf2670a5bc1e83274aecef7fae2106321ee1054f7559fd3fc
SingleLineInfilling/HumanEval/19/L12,HumanEval/19,triggered_failed_long,F_oracle_sufficient_trace_remask,0,777046315,False,fa43b8986c1526ddf2670a5bc1e83274aecef7fae2106321ee1054f7559fd3fc,122,906364b00e3ba7b8063b903090c6b75a50a30cb3ed25438af9a2e42e9ad35db2,32,32,27,True,80,79,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,fa43b8986c1526ddf2670a5bc1e83274aecef7fae2106321ee1054f7559fd3fc,False,5.028655888047069,False,SyntaxError,"'(' was never closed (<unknown>, line 26)",True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,fa43b8986c1526ddf2670a5bc1e83274aecef7fae2106321ee1054f7559fd3fc
SingleLineInfilling/HumanEval/19/L12,HumanEval/19,triggered_failed_long,G_oracle_sufficient_trace_span_remask,0,777046315,False,fa43b8986c1526ddf2670a5bc1e83274aecef7fae2106321ee1054f7559fd3fc,122,906364b00e3ba7b8063b903090c6b75a50a30cb3ed25438af9a2e42e9ad35db2,32,32,27,True,88,87,24,7,7,False,False,True,not_stopped,23,7,10,17,7,13,24,True,True,fa43b8986c1526ddf2670a5bc1e83274aecef7fae2106321ee1054f7559fd3fc,False,5.537415987811983,False,SyntaxError,"'(' was never closed (<unknown>, line 26)",True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,fa43b8986c1526ddf2670a5bc1e83274aecef7fae2106321ee1054f7559fd3fc
SingleLineInfilling/HumanEval/21/L2,HumanEval/21,triggered_failed_long,E_oracle_sufficient_no_early_commit,0,308729731,False,ab2e64d50ffe4a4bc76195c87f5e73bcb8e69076e66885d2d19c334b97a995f2,118,7531cb2ef58a77151c40a44ae5a516cf49c75ead592242ebc40d15c13d4df72b,32,32,22,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,2.8540127789601684,False,SyntaxError,"expected ':' (<unknown>, line 15)",True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,ab2e64d50ffe4a4bc76195c87f5e73bcb8e69076e66885d2d19c334b97a995f2
SingleLineInfilling/HumanEval/21/L2,HumanEval/21,triggered_failed_long,F_oracle_sufficient_trace_remask,0,308729731,False,ab2e64d50ffe4a4bc76195c87f5e73bcb8e69076e66885d2d19c334b97a995f2,118,7531cb2ef58a77151c40a44ae5a516cf49c75ead592242ebc40d15c13d4df72b,32,32,22,True,80,80,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,ab2e64d50ffe4a4bc76195c87f5e73bcb8e69076e66885d2d19c334b97a995f2,False,3.583710136008449,False,SyntaxError,"expected ':' (<unknown>, line 15)",True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,ab2e64d50ffe4a4bc76195c87f5e73bcb8e69076e66885d2d19c334b97a995f2
SingleLineInfilling/HumanEval/21/L2,HumanEval/21,triggered_failed_long,G_oracle_sufficient_trace_span_remask,0,308729731,False,ab2e64d50ffe4a4bc76195c87f5e73bcb8e69076e66885d2d19c334b97a995f2,118,7531cb2ef58a77151c40a44ae5a516cf49c75ead592242ebc40d15c13d4df72b,32,32,22,True,88,88,24,7,7,False,False,True,not_stopped,23,7,20,27,7,23,24,True,True,ab2e64d50ffe4a4bc76195c87f5e73bcb8e69076e66885d2d19c334b97a995f2,False,3.9411992027889937,False,SyntaxError,"expected ':' (<unknown>, line 15)",True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,ab2e64d50ffe4a4bc76195c87f5e73bcb8e69076e66885d2d19c334b97a995f2
SingleLineInfilling/HumanEval/26/L2,HumanEval/26,triggered_failed_long,E_oracle_sufficient_no_early_commit,0,520615253,False,e834075e692a1d6e860dfc0693dc130c87afe77431e47cea26478d9ab19b904f,93,f97b12ac8400f131b27e47d7d82aa905e82a4bbeb244ab113c5ed769f798f5e9,32,32,17,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,2.970917751081288,False,SyntaxError,"expected ':' (<unknown>, line 15)",True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,e834075e692a1d6e860dfc0693dc130c87afe77431e47cea26478d9ab19b904f
SingleLineInfilling/HumanEval/26/L2,HumanEval/26,triggered_failed_long,F_oracle_sufficient_trace_remask,0,520615253,False,e834075e692a1d6e860dfc0693dc130c87afe77431e47cea26478d9ab19b904f,93,f97b12ac8400f131b27e47d7d82aa905e82a4bbeb244ab113c5ed769f798f5e9,32,32,17,True,80,76,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,e834075e692a1d6e860dfc0693dc130c87afe77431e47cea26478d9ab19b904f,False,3.54539042012766,False,SyntaxError,"expected ':' (<unknown>, line 15)",True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,e834075e692a1d6e860dfc0693dc130c87afe77431e47cea26478d9ab19b904f
SingleLineInfilling/HumanEval/26/L2,HumanEval/26,triggered_failed_long,G_oracle_sufficient_trace_span_remask,0,520615253,False,e834075e692a1d6e860dfc0693dc130c87afe77431e47cea26478d9ab19b904f,93,f97b12ac8400f131b27e47d7d82aa905e82a4bbeb244ab113c5ed769f798f5e9,32,32,17,True,88,84,24,7,7,False,False,True,not_stopped,23,7,12,19,7,15,24,True,True,e834075e692a1d6e860dfc0693dc130c87afe77431e47cea26478d9ab19b904f,False,3.9202162419678643,False,SyntaxError,"expected ':' (<unknown>, line 15)",True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,e834075e692a1d6e860dfc0693dc130c87afe77431e47cea26478d9ab19b904f
SingleLineInfilling/HumanEval/4/L1,HumanEval/4,triggered_failed_long,E_oracle_sufficient_no_early_commit,0,1934798577,False,2e67c68dfa8d9f07aa5afbf9c47f0acc31bb719fe0d0785ed43d8f44e980d900,108,7e5c19204921fb5f9618a0fd2fe0bff94ba859c05f37c0fec4f2c91443cfb9bb,32,32,19,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,2.7896408409578726,False,SyntaxError,"expected ':' (<unknown>, line 17)",True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,2e67c68dfa8d9f07aa5afbf9c47f0acc31bb719fe0d0785ed43d8f44e980d900
SingleLineInfilling/HumanEval/4/L1,HumanEval/4,triggered_failed_long,F_oracle_sufficient_trace_remask,0,1934798577,False,2e67c68dfa8d9f07aa5afbf9c47f0acc31bb719fe0d0785ed43d8f44e980d900,108,7e5c19204921fb5f9618a0fd2fe0bff94ba859c05f37c0fec4f2c91443cfb9bb,32,32,19,True,80,76,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,2e67c68dfa8d9f07aa5afbf9c47f0acc31bb719fe0d0785ed43d8f44e980d900,False,3.3268223099876195,False,SyntaxError,"expected ':' (<unknown>, line 17)",True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,2e67c68dfa8d9f07aa5afbf9c47f0acc31bb719fe0d0785ed43d8f44e980d900
SingleLineInfilling/HumanEval/4/L1,HumanEval/4,triggered_failed_long,G_oracle_sufficient_trace_span_remask,0,1934798577,False,2e67c68dfa8d9f07aa5afbf9c47f0acc31bb719fe0d0785ed43d8f44e980d900,108,7e5c19204921fb5f9618a0fd2fe0bff94ba859c05f37c0fec4f2c91443cfb9bb,32,32,19,True,88,84,24,7,7,False,False,True,not_stopped,23,7,23,30,7,26,24,True,True,2e67c68dfa8d9f07aa5afbf9c47f0acc31bb719fe0d0785ed43d8f44e980d900,False,3.675980093074031,False,SyntaxError,"expected ':' (<unknown>, line 17)",True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,2e67c68dfa8d9f07aa5afbf9c47f0acc31bb719fe0d0785ed43d8f44e980d900
SingleLineInfilling/HumanEval/51/L0,HumanEval/51,triggered_failed_long,E_oracle_sufficient_no_early_commit,0,15645488,False,c03cf30ba8c31706867480075f93c45d83a15d8aa0c8ebe5f927de27e104e44e,126,aacc1cbf75126dedf416cd2877bb041771c2fc3f032331501e10bb6afbf36b95,34,34,34,True,64,64,64,34,34,False,False,True,not_stopped,,,,,,,,,,,True,2.8990123600233346,True,UnitTestFailure,failed: ,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,fb43d7f1719e7f3e56b7ddc201f4bcc1b56488197123d50674181fe4c4a0a09a
SingleLineInfilling/HumanEval/51/L0,HumanEval/51,triggered_failed_long,F_oracle_sufficient_trace_remask,0,15645488,False,c65f21bdf2e4525b78acd3f903fa8002f277be933f169d544e13842ae7885386,120,2844455f0f780bda57392c3fea9ef83a52fe7c70ef05ea89f25a9d7a9bbedcf9,34,34,34,True,80,58,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,fb43d7f1719e7f3e56b7ddc201f4bcc1b56488197123d50674181fe4c4a0a09a,True,2.7880075309658423,True,UnitTestFailure,failed: ,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,fb43d7f1719e7f3e56b7ddc201f4bcc1b56488197123d50674181fe4c4a0a09a
SingleLineInfilling/HumanEval/51/L0,HumanEval/51,triggered_failed_long,G_oracle_sufficient_trace_span_remask,0,15645488,False,fb43d7f1719e7f3e56b7ddc201f4bcc1b56488197123d50674181fe4c4a0a09a,122,c8470a072d6ad894e963a7f80835307b7449013dfa9a5128cfa7d11989a7b970,34,34,34,True,88,66,24,7,7,False,False,True,not_stopped,23,7,7,14,7,10,24,True,True,fb43d7f1719e7f3e56b7ddc201f4bcc1b56488197123d50674181fe4c4a0a09a,False,3.124230776214972,True,UnitTestFailure,failed: ,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,fb43d7f1719e7f3e56b7ddc201f4bcc1b56488197123d50674181fe4c4a0a09a
SingleLineInfilling/HumanEval/6/L12,HumanEval/6,triggered_failed_long,E_oracle_sufficient_no_early_commit,0,2055332106,False,80ada23c1b2751eca7def73b283ce4d22adbeb3959c3ce60b614de436a3fc36d,118,7defef9065ed34b44304dbf3a273b5ea0eea6e4404602558a40f2b5e0a9e0f8c,32,32,21,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,4.015909841982648,False,SyntaxError,"invalid syntax (<unknown>, line 31)",True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,80ada23c1b2751eca7def73b283ce4d22adbeb3959c3ce60b614de436a3fc36d
SingleLineInfilling/HumanEval/6/L12,HumanEval/6,triggered_failed_long,F_oracle_sufficient_trace_remask,0,2055332106,False,80ada23c1b2751eca7def73b283ce4d22adbeb3959c3ce60b614de436a3fc36d,118,7defef9065ed34b44304dbf3a273b5ea0eea6e4404602558a40f2b5e0a9e0f8c,32,32,21,True,80,76,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,80ada23c1b2751eca7def73b283ce4d22adbeb3959c3ce60b614de436a3fc36d,False,4.785774828167632,False,SyntaxError,"invalid syntax (<unknown>, line 31)",True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,80ada23c1b2751eca7def73b283ce4d22adbeb3959c3ce60b614de436a3fc36d
SingleLineInfilling/HumanEval/6/L12,HumanEval/6,triggered_failed_long,G_oracle_sufficient_trace_span_remask,0,2055332106,False,80ada23c1b2751eca7def73b283ce4d22adbeb3959c3ce60b614de436a3fc36d,118,7defef9065ed34b44304dbf3a273b5ea0eea6e4404602558a40f2b5e0a9e0f8c,32,32,21,True,88,84,24,7,7,False,False,True,not_stopped,23,7,9,16,7,12,24,True,True,80ada23c1b2751eca7def73b283ce4d22adbeb3959c3ce60b614de436a3fc36d,False,5.292767422972247,False,SyntaxError,"invalid syntax (<unknown>, line 31)",True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,80ada23c1b2751eca7def73b283ce4d22adbeb3959c3ce60b614de436a3fc36d
SingleLineInfilling/HumanEval/62/L0,HumanEval/62,triggered_failed_long,E_oracle_sufficient_no_early_commit,0,1749414801,False,bac36bec7ffd67dba1665a23ee2ea5ec5f615db028dcc35e0a295e18f495e821,55,faaef22b039f294f33da284b8ced84a16f4eabe4f9f56853ced6c0df9b37302d,32,32,20,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,2.8124631650280207,True,UnitTestFailure,failed: name 'f' is not defined,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,bac36bec7ffd67dba1665a23ee2ea5ec5f615db028dcc35e0a295e18f495e821
SingleLineInfilling/HumanEval/62/L0,HumanEval/62,triggered_failed_long,F_oracle_sufficient_trace_remask,0,1749414801,False,bac36bec7ffd67dba1665a23ee2ea5ec5f615db028dcc35e0a295e18f495e821,55,faaef22b039f294f33da284b8ced84a16f4eabe4f9f56853ced6c0df9b37302d,32,32,20,True,80,75,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,bac36bec7ffd67dba1665a23ee2ea5ec5f615db028dcc35e0a295e18f495e821,False,3.4040923739084974,True,UnitTestFailure,failed: name 'f' is not defined,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,bac36bec7ffd67dba1665a23ee2ea5ec5f615db028dcc35e0a295e18f495e821
SingleLineInfilling/HumanEval/62/L0,HumanEval/62,triggered_failed_long,G_oracle_sufficient_trace_span_remask,0,1749414801,False,bac36bec7ffd67dba1665a23ee2ea5ec5f615db028dcc35e0a295e18f495e821,55,faaef22b039f294f33da284b8ced84a16f4eabe4f9f56853ced6c0df9b37302d,32,32,20,True,88,83,24,7,7,False,False,True,not_stopped,23,7,10,17,7,13,24,True,True,bac36bec7ffd67dba1665a23ee2ea5ec5f615db028dcc35e0a295e18f495e821,False,3.696202952065505,True,UnitTestFailure,failed: name 'f' is not defined,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,bac36bec7ffd67dba1665a23ee2ea5ec5f615db028dcc35e0a295e18f495e821
SingleLineInfilling/HumanEval/77/L1,HumanEval/77,triggered_failed_long,E_oracle_sufficient_no_early_commit,0,1252739745,False,e6b91b0e5802fb26bf6722ba5deec813b66e63ab4dc1d5597954ed93b175a5fb,85,f453b084012c2b4dc19e9b9207b32a42663eacb96760f1f91b09c8bed3d825a4,32,32,19,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,2.7218118580058217,False,SyntaxError,"expected an indented block after 'if' statement on line 20 (<unknown>, line 20)",True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,e6b91b0e5802fb26bf6722ba5deec813b66e63ab4dc1d5597954ed93b175a5fb
SingleLineInfilling/HumanEval/77/L1,HumanEval/77,triggered_failed_long,F_oracle_sufficient_trace_remask,0,1252739745,False,e6b91b0e5802fb26bf6722ba5deec813b66e63ab4dc1d5597954ed93b175a5fb,85,f453b084012c2b4dc19e9b9207b32a42663eacb96760f1f91b09c8bed3d825a4,32,32,19,True,80,80,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,e6b91b0e5802fb26bf6722ba5deec813b66e63ab4dc1d5597954ed93b175a5fb,False,3.423571129096672,False,SyntaxError,"expected an indented block after 'if' statement on line 20 (<unknown>, line 20)",True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,e6b91b0e5802fb26bf6722ba5deec813b66e63ab4dc1d5597954ed93b175a5fb
SingleLineInfilling/HumanEval/77/L1,HumanEval/77,triggered_failed_long,G_oracle_sufficient_trace_span_remask,0,1252739745,False,e6b91b0e5802fb26bf6722ba5deec813b66e63ab4dc1d5597954ed93b175a5fb,85,f453b084012c2b4dc19e9b9207b32a42663eacb96760f1f91b09c8bed3d825a4,32,32,19,True,88,88,24,7,7,False,False,True,not_stopped,23,7,22,29,7,25,24,True,True,e6b91b0e5802fb26bf6722ba5deec813b66e63ab4dc1d5597954ed93b175a5fb,False,3.7620212961919606,False,SyntaxError,"expected an indented block after 'if' statement on line 20 (<unknown>, line 20)",True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,e6b91b0e5802fb26bf6722ba5deec813b66e63ab4dc1d5597954ed93b175a5fb
SingleLineInfilling/HumanEval/79/L0,HumanEval/79,triggered_failed_long,E_oracle_sufficient_no_early_commit,0,659464836,False,9e686c7430de4c996d8b6cd9a8e1d1561059113adf40dcd0d9b849bfb9009cce,137,05ad1ebf5951ebf8766895357c43609236495fdcb8c53ee640dbbbc64c3d4a74,32,32,17,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,True,3.4480806621722877,True,UnitTestFailure,failed: ,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,ee22aa4059557bf13cee6bfabc910217ab78e5cabb92d31a0e87a556c6512c91
SingleLineInfilling/HumanEval/79/L0,HumanEval/79,triggered_failed_long,F_oracle_sufficient_trace_remask,0,659464836,False,ee22aa4059557bf13cee6bfabc910217ab78e5cabb92d31a0e87a556c6512c91,128,2db86e8c71c14e704f92d7035f42795e420f2ee3ee04a8a46222f6cf0326937d,32,32,17,True,80,59,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,ee22aa4059557bf13cee6bfabc910217ab78e5cabb92d31a0e87a556c6512c91,False,3.064379749004729,False,SyntaxError,"invalid syntax (<unknown>, line 18)",True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,ee22aa4059557bf13cee6bfabc910217ab78e5cabb92d31a0e87a556c6512c91
SingleLineInfilling/HumanEval/79/L0,HumanEval/79,triggered_failed_long,G_oracle_sufficient_trace_span_remask,0,659464836,False,ee22aa4059557bf13cee6bfabc910217ab78e5cabb92d31a0e87a556c6512c91,128,2db86e8c71c14e704f92d7035f42795e420f2ee3ee04a8a46222f6cf0326937d,32,32,17,True,88,67,24,7,7,False,False,True,not_stopped,23,7,7,14,7,10,24,True,True,ee22aa4059557bf13cee6bfabc910217ab78e5cabb92d31a0e87a556c6512c91,False,3.4790684949839488,False,SyntaxError,"invalid syntax (<unknown>, line 18)",True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,ee22aa4059557bf13cee6bfabc910217ab78e5cabb92d31a0e87a556c6512c91
