candidate_key,row_key,case_index,task_group,length_bucket,candidate_kind,control_label,deployable,canvas_tokens,seed,total_steps,status,passed,reference_middle_tokens_offline_only,candidate_middle_tokens,candidate_full_code_sha256,candidate_middle_sha256,candidate_full_ast_sha256,inverse_renamed_full_code_sha256,inverse_renamed_middle_sha256,inverse_renamed_full_ast_sha256,inverse_rename_tokenize_exact,mean_final_confidence,decode_sec,verification_sec,total_sec_including_probe,wall_sec,compile_passed,tier2_smoke_exec_passed,tier3_unit_tests_passed,error_type,error_message
HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1,37,HumanEval/40,extreme,deployable_grid,non_oracle_candidate,True,64,1,64,ok,False,36,64,e56d8b143f3d75a9d23ca0594c301d251821e0a946aa0326daae05137d0fe9b3,20a1d66e7dce871b4a5a86d340f7409d3608e14c5b6bd94dde9787bc62a56aa2,a32c801377255563aeaa59b48e832dba1e08e697576aca658061f6866706d81c,,,,True,0.98828125,2.6241979360347614,0.13103310589212924,2.7552310419268906,2.7620487100211903,True,True,False,UnitTestFailure,failed:
HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1,37,HumanEval/40,extreme,deployable_grid,non_oracle_candidate,True,128,0,64,ok,True,36,128,3f1269fbbf6371f5c3c00a1e1a7d7029ecd640447f137c189a49ec558f522efb,387a95d81a204e508c48a741cfff2bd0af3f7b33fd0e44f966f30db8092fb3ee,e4fefc84dc9290f1b2db030b3073fed3f6caca414dd5a9b9217ad3c556f42952,,,,True,0.96875,2.801911612972617,0.11531478096731007,2.917226393939927,2.9243634160375223,True,True,True,,
HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1,37,HumanEval/40,extreme,deployable_grid,non_oracle_candidate,True,128,1,64,ok,True,36,128,3f1269fbbf6371f5c3c00a1e1a7d7029ecd640447f137c189a49ec558f522efb,387a95d81a204e508c48a741cfff2bd0af3f7b33fd0e44f966f30db8092fb3ee,e4fefc84dc9290f1b2db030b3073fed3f6caca414dd5a9b9217ad3c556f42952,,,,True,0.96875,2.8205594389000908,0.1401283589657396,2.9606877978658304,2.9682233809726313,True,True,True,,
HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1|oracle_sufficient_diagnostic_ceiling|canvas=36|seed=0,HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1,37,HumanEval/40,extreme,oracle_sufficient_diagnostic_ceiling,diagnostic_ceiling_only,False,36,0,64,ok,True,36,36,7c718959850ad467540ecd60e793d4aa014e4580a09042b3c14ccdaf3461428e,48d00d2dcd171f9285543e58ea64b92ed7e804601da0cb48a9ffbe1bb9a3a157,8deeda26f2b8b3488de6bdb0f3ccf7de64e8744031070bcb3526a99c099f78d5,,,,True,1.0,2.165901090949774,0.13488154509104788,2.3007826360408217,2.3068642020225525,True,True,True,,
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,38,HumanEval/41,short,deployable_grid,non_oracle_candidate,True,16,0,64,ok,False,3,16,2d8b8340a5d065f7c2e4c81c1eecddb647d6d6c1fb3023eb768a1462c55e542a,a3305199607b25700d0180933f0d26ba73c8dc20ed54a01450f3d0c4f637c8cb,,,,,True,0.9765625,1.9780535040190443,0.00013766507618129253,1.9781911690952256,1.982578144990839,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 20) (<unknown>, line 20)"
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,38,HumanEval/41,short,deployable_grid,non_oracle_candidate,True,16,1,64,ok,False,3,16,2d8b8340a5d065f7c2e4c81c1eecddb647d6d6c1fb3023eb768a1462c55e542a,a3305199607b25700d0180933f0d26ba73c8dc20ed54a01450f3d0c4f637c8cb,,,,,True,0.9765625,1.9602774430532008,0.00011506304144859314,1.9603925060946494,1.9635514509864151,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 20) (<unknown>, line 20)"
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,38,HumanEval/41,short,deployable_grid,non_oracle_candidate,True,32,0,64,ok,False,3,32,9dc45a47a8c28dc86e6808648f90bfee22e550ea5574eaa347e549308295584d,d7349df9ebe52199e51434264610f06eacd1c39b5e5ee99264f9424bfdf8e917,,,,,True,0.98828125,2.1379561390494928,0.0001305049518123269,2.138086644001305,2.1423051910242066,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 21) (<unknown>, line 20)"
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,38,HumanEval/41,short,deployable_grid,non_oracle_candidate,True,32,1,64,ok,False,3,32,9dc45a47a8c28dc86e6808648f90bfee22e550ea5574eaa347e549308295584d,d7349df9ebe52199e51434264610f06eacd1c39b5e5ee99264f9424bfdf8e917,,,,,True,0.98828125,2.172427223995328,7.550697773694992e-05,2.172502730973065,2.1752141719916835,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 21) (<unknown>, line 20)"
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,38,HumanEval/41,short,deployable_grid,fixed64_control,True,64,0,64,ok,False,3,64,71f90822800a3f37c1bce94f72d279de26307eca0ae02047e6d075900821d8b0,cc5ee4a4bd8d292415384d32d53f61c64399dd8816390e5a8588285e0952ee09,,,,,True,0.953125,2.1683988040313125,8.771393913775682e-05,2.1684865179704502,2.1713590370491147,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 23) (<unknown>, line 20)"
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,38,HumanEval/41,short,deployable_grid,non_oracle_candidate,True,64,1,64,ok,False,3,64,71f90822800a3f37c1bce94f72d279de26307eca0ae02047e6d075900821d8b0,cc5ee4a4bd8d292415384d32d53f61c64399dd8816390e5a8588285e0952ee09,,,,,True,0.953125,2.160902961040847,0.00010692095384001732,2.161009881994687,2.1641341479262337,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 23) (<unknown>, line 20)"
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,38,HumanEval/41,short,deployable_grid,non_oracle_candidate,True,128,0,64,ok,False,3,128,1d1404496f2efb366a8d0bcaa6dcd82129396ed3459632bf976fc2782e64af96,490b7e0f1749afa4bd300d5c8f69f9181fb5e2a1395089b2e48381393354db2e,,,,,True,0.98828125,2.768440810032189,9.136996231973171e-05,2.7685321799945086,2.7724376330152154,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 26) (<unknown>, line 20)"
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,38,HumanEval/41,short,deployable_grid,non_oracle_candidate,True,128,1,64,ok,False,3,128,1d1404496f2efb366a8d0bcaa6dcd82129396ed3459632bf976fc2782e64af96,490b7e0f1749afa4bd300d5c8f69f9181fb5e2a1395089b2e48381393354db2e,,,,,True,0.98828125,2.7610300190281123,6.736605428159237e-05,2.761097385082394,2.763671651016921,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 26) (<unknown>, line 20)"
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|oracle_sufficient_diagnostic_ceiling|canvas=3|seed=0,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,38,HumanEval/41,short,oracle_sufficient_diagnostic_ceiling,diagnostic_ceiling_only,False,3,0,64,ok,False,3,3,3ef4a795fc2208785b34d1383257015c3243b4931a690645904dbb4ddfa6ee10,74d01a0c051c963d9a9b8ab9dbeab1723f0ad8534ea9fa6a942f358d7fa011b4,345a5ada1b1258c219d7d58e6dd5e57233dfee58c9ba4b73eabcdcee04d78ecd,,,,True,0.9921875,1.9495450060348958,0.12123602500651032,2.070781031041406,2.073578024050221,True,True,False,UnitTestFailure,failed:
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,39,HumanEval/42,short,deployable_grid,non_oracle_candidate,True,16,0,64,ok,True,8,16,c125f5aa4d0dcd05631c33416bcf94b93073b2df3c1d0ab691792bc11ffcf7f4,806954bb5562ebed202cca5c14b9544b3c1d8c2e5a004d45de8942c8d65eb9c1,001499a45d4f76243d62e610a7a0f78b269a954fb0ea24dedc088127546799c2,,,,True,1.0,1.925691541051492,0.14101262704934925,2.0667041681008413,2.0714567319955677,True,True,True,,
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,39,HumanEval/42,short,deployable_grid,non_oracle_candidate,True,16,1,64,ok,True,8,16,c125f5aa4d0dcd05631c33416bcf94b93073b2df3c1d0ab691792bc11ffcf7f4,806954bb5562ebed202cca5c14b9544b3c1d8c2e5a004d45de8942c8d65eb9c1,001499a45d4f76243d62e610a7a0f78b269a954fb0ea24dedc088127546799c2,,,,True,1.0,1.9245576140237972,0.14412413898389786,2.068681753007695,2.074507107026875,True,True,True,,
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,39,HumanEval/42,short,deployable_grid,non_oracle_candidate,True,32,0,64,ok,True,8,32,5d976416f3aaa9e3d9a7b9d858f00bf9e1f17f77f299282ffa2d59161eabc20d,4fad61f993283573c30fc351774e0f2c3fca699607f01eae6b1b34880aa53a30,58489cbca9331db5974a6f02b5194699c42b0f33c78d7fd7292ccb3979df8b9b,,,,True,1.0,1.9664162050466985,0.14707903703674674,2.113495242083445,2.1214386370265856,True,True,True,,
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,39,HumanEval/42,short,deployable_grid,non_oracle_candidate,True,32,1,64,ok,True,8,32,5d976416f3aaa9e3d9a7b9d858f00bf9e1f17f77f299282ffa2d59161eabc20d,4fad61f993283573c30fc351774e0f2c3fca699607f01eae6b1b34880aa53a30,58489cbca9331db5974a6f02b5194699c42b0f33c78d7fd7292ccb3979df8b9b,,,,True,1.0,1.9698851719731465,0.12919731193687767,2.099082483910024,2.104526698938571,True,True,True,,
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,39,HumanEval/42,short,deployable_grid,fixed64_control,True,64,0,64,ok,False,8,64,fdb731b422b22a9810345b63046fabccea4e41dfd23d9d577ccce17f56984f93,cf3735b64a557880148e7c090d09adbf3c96d869ce72a3c39d9265cce958a060,,,,,True,0.984375,1.9998365530045703,0.00012015993706882,1.9999567129416391,2.0047805380309,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 17) (<unknown>, line 15)"
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,39,HumanEval/42,short,deployable_grid,non_oracle_candidate,True,64,1,64,ok,False,8,64,fdb731b422b22a9810345b63046fabccea4e41dfd23d9d577ccce17f56984f93,cf3735b64a557880148e7c090d09adbf3c96d869ce72a3c39d9265cce958a060,,,,,True,0.984375,1.9897649439517409,0.00022999593056738377,1.9899949398823082,1.9934985239524394,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 17) (<unknown>, line 15)"
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,39,HumanEval/42,short,deployable_grid,non_oracle_candidate,True,128,0,64,ok,False,8,128,3161aafed30e62fe43be370111e3d268f197982d88558edea2c9fbfe0eb8817b,91c8bab047ddb783794c0014744c663136120050ff56568cfccd7d070526ed6f,,,,,True,0.96875,2.2212213800521567,0.0001312060048803687,2.221352586057037,2.2257865879219025,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 19) (<unknown>, line 15)"
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,39,HumanEval/42,short,deployable_grid,non_oracle_candidate,True,128,1,64,ok,False,8,128,3161aafed30e62fe43be370111e3d268f197982d88558edea2c9fbfe0eb8817b,91c8bab047ddb783794c0014744c663136120050ff56568cfccd7d070526ed6f,,,,,True,0.96875,2.1975125420140103,9.403401054441929e-05,2.1976065760245547,2.2009531169896945,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 19) (<unknown>, line 15)"
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|oracle_sufficient_diagnostic_ceiling|canvas=8|seed=0,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,39,HumanEval/42,short,oracle_sufficient_diagnostic_ceiling,diagnostic_ceiling_only,False,8,0,64,ok,True,8,8,9b0cb324fea207be4ed6127be76190f764c5af85f3a8d3b0237246745da041da,8d1cdbea490307297a87bb4c6e9592613e6a33b3c4a2fb95296d15bf5189cfdd,fff6e22b04edcc0b3e10445b1f7a9d6aebc55ea72425cbe0fd79be986f4309c5,,,,True,1.0,1.9027210180647671,0.12679950590245426,2.0295205239672214,2.0339008199516684,True,True,True,,
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,40,HumanEval/43,extreme,deployable_grid,non_oracle_candidate,True,16,0,64,ok,False,31,16,b51ff498be1b682cc4de04669a933550df487198f337469dacd7a57efe9771cd,49b42b652d850dff831c59ab9d4a4ff31745ae7647535c168a2ce50328210958,843b10bd3e6c44508c22596aa93f3c952e749bb39da9cb252ed1cd3b3d806207,,,,True,0.984375,2.172770422999747,0.15196110296528786,2.324731525965035,2.330546014010906,True,True,False,UnitTestFailure,failed: name 'l2' is not defined
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,40,HumanEval/43,extreme,deployable_grid,non_oracle_candidate,True,16,1,64,ok,False,31,16,b51ff498be1b682cc4de04669a933550df487198f337469dacd7a57efe9771cd,49b42b652d850dff831c59ab9d4a4ff31745ae7647535c168a2ce50328210958,843b10bd3e6c44508c22596aa93f3c952e749bb39da9cb252ed1cd3b3d806207,,,,True,0.984375,2.1692628990858793,0.14803068595938385,2.317293585045263,2.3225966999307275,True,True,False,UnitTestFailure,failed: name 'l2' is not defined
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,40,HumanEval/43,extreme,deployable_grid,non_oracle_candidate,True,32,0,64,ok,True,31,32,d0b646edeeac20b51e1e1b13b8a42ca11f2ba55389e9eee9bddfa5b0d623f405,ee2507888b177aaf4d4810c4b5d691d686dbf61216109657cb4b173a07e12715,71c884974963f38ed4d7fd4533be6b4535208c8d48092e728696320de213ed36,,,,True,0.98828125,2.165448290994391,0.13561480201315135,2.301063093007542,2.3071398850297555,True,True,True,,
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,40,HumanEval/43,extreme,deployable_grid,non_oracle_candidate,True,32,1,64,ok,True,31,32,d0b646edeeac20b51e1e1b13b8a42ca11f2ba55389e9eee9bddfa5b0d623f405,ee2507888b177aaf4d4810c4b5d691d686dbf61216109657cb4b173a07e12715,71c884974963f38ed4d7fd4533be6b4535208c8d48092e728696320de213ed36,,,,True,0.98828125,2.1901360530173406,0.14573556696996093,2.3358716199873015,2.3417547279968858,True,True,True,,
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,40,HumanEval/43,extreme,deployable_grid,fixed64_control,True,64,0,64,ok,True,31,64,fc7db298741116e559d31bd6da2cf449a368f1fa418f321c4dcc22f3302ce14a,a2b84440734f0c4276997c13231f988c961f4a6a9ba66c8b9beab48bc1f803df,d13518e8b85f0f1843c80ce10c4da3a8b5af8dc9bfcd9bbb1ad77db1c70fd65f,,,,True,0.98828125,2.180773533997126,0.1323314349865541,2.31310496898368,2.3186804390279576,True,True,True,,
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,40,HumanEval/43,extreme,deployable_grid,non_oracle_candidate,True,64,1,64,ok,True,31,64,fc7db298741116e559d31bd6da2cf449a368f1fa418f321c4dcc22f3302ce14a,a2b84440734f0c4276997c13231f988c961f4a6a9ba66c8b9beab48bc1f803df,d13518e8b85f0f1843c80ce10c4da3a8b5af8dc9bfcd9bbb1ad77db1c70fd65f,,,,True,0.98828125,2.1874913489446044,0.1544514240231365,2.341942772967741,2.3480591509724036,True,True,True,,
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,40,HumanEval/43,extreme,deployable_grid,non_oracle_candidate,True,128,0,64,ok,True,31,128,9934b1282851f5c78ba2ff736bb6f3fe29c7a8c1489d59d30a4202fb50c718a6,78f9dd2a4e07bcffb7bd08952dd89da20e5cdec3ecb65c71ad41b8b0f6d63694,70eaffc5804b7935a3d4e5b87629b51923fa3537cc0540d5264efe71c2989ea4,,,,True,0.9921875,2.8340237949742004,0.14079711807426065,2.974820913048461,2.981419002986513,True,True,True,,
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,40,HumanEval/43,extreme,deployable_grid,non_oracle_candidate,True,128,1,64,ok,True,31,128,9934b1282851f5c78ba2ff736bb6f3fe29c7a8c1489d59d30a4202fb50c718a6,78f9dd2a4e07bcffb7bd08952dd89da20e5cdec3ecb65c71ad41b8b0f6d63694,70eaffc5804b7935a3d4e5b87629b51923fa3537cc0540d5264efe71c2989ea4,,,,True,0.9921875,2.812104513985105,0.15209446102380753,2.9641989750089124,2.970989566994831,True,True,True,,
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|oracle_sufficient_diagnostic_ceiling|canvas=31|seed=0,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,40,HumanEval/43,extreme,oracle_sufficient_diagnostic_ceiling,diagnostic_ceiling_only,False,31,0,64,ok,True,31,31,c74f42c488f52f8af9674242d42a868b8f407cf2fac61822fa65f57445dbf94a,d6c7861d7ed4ca6233de9262ec791182b4ca90030857601fe9a8be81ebf31850,65d366dc48f79800336f81d55b413c954784e2baeaebd3cd6ddb45fdd4276c72,,,,True,0.9921875,2.1973065610509366,0.1307830308796838,2.3280895919306204,2.3347451250301674,True,True,True,,
HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e,41,HumanEval/44,medium,deployable_grid,non_oracle_candidate,True,16,0,64,ok,True,15,16,184e773a8d3cec89a14451787ed57e34002c9d07291b3ebb5ab9cc846522026e,6826bef197df7ebf20bbc7ce9eef8f8bf43cd0cc9e76925fb5b25ad2d8872458,c8f8cf66033b93857c8d9478b1625488c67ec513e8839bb17f44f978f5ea4584,,,,True,1.0,1.9317133839940652,0.1491209720261395,2.0808343560202047,2.087031958042644,True,True,True,,
HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e,41,HumanEval/44,medium,deployable_grid,non_oracle_candidate,True,16,1,64,ok,True,15,16,184e773a8d3cec89a14451787ed57e34002c9d07291b3ebb5ab9cc846522026e,6826bef197df7ebf20bbc7ce9eef8f8bf43cd0cc9e76925fb5b25ad2d8872458,c8f8cf66033b93857c8d9478b1625488c67ec513e8839bb17f44f978f5ea4584,,,,True,1.0,1.9128830370027572,0.1446668019052595,2.0575498389080167,2.0643330310704187,True,True,True,,
HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e,41,HumanEval/44,medium,deployable_grid,non_oracle_candidate,True,32,0,64,ok,True,15,32,334207486d7b7ebe21aed18688aefee50e5747eb1ccd813f47d13685ee11a2db,3dbe77b9e0255745c27b1bdc2f022b22813c6e7d50ba1605979247613c1889d4,2b3a349ece1f18601100f338e43950b2f4e002afa8a8d93661d5fdd68e45299b,,,,True,0.984375,1.9533247490180656,0.14401557121891528,2.097340320236981,2.1036214710911736,True,True,True,,
HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e,41,HumanEval/44,medium,deployable_grid,non_oracle_candidate,True,32,1,64,ok,True,15,32,334207486d7b7ebe21aed18688aefee50e5747eb1ccd813f47d13685ee11a2db,3dbe77b9e0255745c27b1bdc2f022b22813c6e7d50ba1605979247613c1889d4,2b3a349ece1f18601100f338e43950b2f4e002afa8a8d93661d5fdd68e45299b,,,,True,0.984375,1.9693305919645354,0.1425081059569493,2.1118386979214847,2.1187659859424457,True,True,True,,
HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e,41,HumanEval/44,medium,deployable_grid,fixed64_control,True,64,0,64,ok,False,15,64,4f64c47982a26b18288018799e730f7d4d6985bd19782e435029f3b0cb0aaf19,cb781b1b78c9792781cd6ac1b925396c34a64ee0cbbc3e747dcc2034930eced8,67edca2ec9022e3116acb954e607a199ffe189c231ad8503559191bbd774ef7c,,,,True,0.98046875,2.0042209300445393,0.10230692301411182,2.106527853058651,2.1123503440758213,True,True,False,UnitTestFailure,failed:
HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e,41,HumanEval/44,medium,deployable_grid,non_oracle_candidate,True,64,1,64,ok,False,15,64,4f64c47982a26b18288018799e730f7d4d6985bd19782e435029f3b0cb0aaf19,cb781b1b78c9792781cd6ac1b925396c34a64ee0cbbc3e747dcc2034930eced8,67edca2ec9022e3116acb954e607a199ffe189c231ad8503559191bbd774ef7c,,,,True,0.98046875,1.9867320330813527,0.10642225784249604,2.0931542909238487,2.0977411919739097,True,True,False,UnitTestFailure,failed:
HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e,41,HumanEval/44,medium,deployable_grid,non_oracle_candidate,True,128,0,64,ok,False,15,128,12847884c4700873c4730911f9ae27c545e0fdf4dbf3a11b8a760e3115e67364,20a2d07b4903e19783053463f67cb8f0e113e6cfe5845303dc0383f049f05783,ae676ba240ca7153c4cf51cbdc2fa0bd51fc4f0fce3a67a39e2c73acfde32717,,,,True,0.9921875,2.2116918120300397,0.13368859398178756,2.3453804060118273,2.3523963489569724,True,True,False,UnitTestFailure,failed:
HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e,41,HumanEval/44,medium,deployable_grid,non_oracle_candidate,True,128,1,64,ok,False,15,128,12847884c4700873c4730911f9ae27c545e0fdf4dbf3a11b8a760e3115e67364,20a2d07b4903e19783053463f67cb8f0e113e6cfe5845303dc0383f049f05783,ae676ba240ca7153c4cf51cbdc2fa0bd51fc4f0fce3a67a39e2c73acfde32717,,,,True,0.9921875,2.226428644033149,0.11893908982165158,2.3453677338548005,2.3522958740359172,True,True,False,UnitTestFailure,failed:
HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|oracle_sufficient_diagnostic_ceiling|canvas=15|seed=0,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e,41,HumanEval/44,medium,oracle_sufficient_diagnostic_ceiling,diagnostic_ceiling_only,False,15,0,64,ok,True,15,15,63c450927af0e88f793bc980a4335fd7f85fa795c8294f820ff439a538089f6d,c7981bc54a0495b3e30fc17d1935214226db3758766835d1bc17aa224d3f1b44,ed4631db6a81f4a0a068cdc44af7304da2d4db9880daa3c3da59c91cb6047267,,,,True,1.0,1.9236131790094078,0.138116633053869,2.0617298120632768,2.0666508569847792,True,True,True,,
HumanEval-RandomSpanInfillingLight:45:d0708ca509d2f7af|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:45:d0708ca509d2f7af,42,HumanEval/45,short,deployable_grid,non_oracle_candidate,True,16,0,64,ok,False,5,16,d4355ad0eae5ba7e9095c7069d1debd2111c90488f6e77e56bc2a70eb2b2367d,7d7212535f5b3936a0b8b70b08ec28a563ca261948d02d39a9a77581e6a974f8,,,,,True,1.0,1.6739076540106907,0.0001959179062396288,1.6741035719169304,1.6776944210287184,False,False,False,SyntaxError,"expected an indented block after function definition on line 12 (<unknown>, line 12)"
HumanEval-RandomSpanInfillingLight:45:d0708ca509d2f7af|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:45:d0708ca509d2f7af,42,HumanEval/45,short,deployable_grid,non_oracle_candidate,True,16,1,64,ok,False,5,16,d4355ad0eae5ba7e9095c7069d1debd2111c90488f6e77e56bc2a70eb2b2367d,7d7212535f5b3936a0b8b70b08ec28a563ca261948d02d39a9a77581e6a974f8,,,,,True,1.0,1.6847264069365337,0.0001782219624146819,1.6849046288989484,1.6878021970624104,False,False,False,SyntaxError,"expected an indented block after function definition on line 12 (<unknown>, line 12)"
HumanEval-RandomSpanInfillingLight:45:d0708ca509d2f7af|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:45:d0708ca509d2f7af,42,HumanEval/45,short,deployable_grid,non_oracle_candidate,True,32,0,64,ok,False,5,32,f42d7d83eed9ec46efa0a98aa8ee216aa20a93ddb62ca9a9962ba25a4986a2cd,84834d6fc792e37ad59567d4f67d33465f0d86690a17526c0b181f853d8e0a33,,,,,True,0.98046875,1.7508930281037465,0.00013241800479590893,1.7510254461085424,1.7534486110089347,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 13) (<unknown>, line 13)"
